
Matrice A di dimensione 108 x 108:
-6.171865	-1.682000	-4.663086	-4.275085	2.540184	0.303150	-2.884159	-2.799686	-5.572269	-6.841622	6.032403	7.180557	8.768102	6.943721	-6.301569	8.714057	4.203344	-8.000066	1.462896	6.740009	-4.014249	1.609590	-5.149308	-9.848244	2.938418	9.840297	4.604722	-4.279252	6.671705	-5.930081	4.484701	-5.602242	-5.677127	9.541270	4.359316	4.034753	7.735164	-1.986479	-8.488644	0.493956	-6.162864	3.121718	-4.492215	-7.425812	4.965000	7.839121	2.108546	1.256378	0.403170	-0.831288	8.316997	4.607643	4.211393	0.367414	4.702993	0.140979	3.995813	6.042648	1.642647	-8.440495	9.659796	3.378544	2.209069	8.834536	3.772689	-3.742973	-3.664826	7.505131	3.749069	-4.456192	-4.936891	2.821201	4.911447	5.164232	-5.902789	2.078735	-9.616319	4.191894	7.846982	6.844209	8.499707	-3.548000	-1.606789	-6.776369	-9.606849	-0.487520	2.053454	0.060861	0.937601	-1.730582	0.254534	2.580261	8.122209	-2.756415	-3.288245	6.259150	5.999900	4.377017	1.788348	5.941161	1.333000	-0.301877	8.127727	-1.833297	-3.317980	5.506670	1.085833	0.261557	
5.524529	-0.133496	4.891465	-3.817312	3.952958	-4.657379	2.774901	2.078389	5.541415	6.213253	6.242698	3.869299	5.083412	-1.848312	7.867665	7.371863	0.420503	8.822918	7.619803	3.403171	2.092787	1.642468	4.765662	9.355711	0.318802	3.630955	2.676469	1.797699	7.981726	9.296960	5.950023	4.571590	2.723258	-9.329514	-6.874255	5.493947	7.517869	6.441523	6.083106	5.834983	2.140840	4.629055	6.223347	2.540018	7.338858	-9.161929	5.281718	-5.280686	-1.479387	4.158307	-2.874494	6.475330	3.812191	7.003804	-0.944938	-5.151537	0.610639	2.639482	-5.795967	7.084148	8.296860	6.472608	0.700591	4.783181	-3.625686	1.811588	-6.092756	-5.208561	5.015166	6.305880	5.742301	6.179112	-6.518394	-9.177216	5.609789	-6.213231	-0.497516	-3.353141	6.032518	4.362783	-6.932987	-5.968830	7.275537	-3.556853	5.977036	6.535704	4.514783	-9.055916	-2.656661	-7.988412	9.155666	1.967066	5.653321	1.291960	4.579403	7.883095	1.195529	-1.387752	4.367172	0.655307	4.884287	7.362095	1.529544	4.960960	4.511241	0.244741	8.820443	-2.564533	
3.570630	-7.948508	-2.668126	9.114678	6.284890	-8.172270	1.178681	7.534673	-1.737653	7.423158	9.838687	9.793485	-9.383189	-6.389649	7.419855	-7.216718	-7.062830	7.059367	0.774234	2.749868	3.998006	9.910497	8.924518	9.285458	-8.313333	-2.962084	9.405823	8.421964	7.683039	5.974641	-1.062293	-9.711577	4.814427	6.675981	-8.325954	-0.434914	-2.689397	8.793358	1.779217	6.275053	0.636092	6.083709	-6.859524	6.432846	-9.073838	6.306151	9.666288	-5.852157	-3.629995	-1.386041	3.635887	5.287689	9.488231	2.181850	1.385169	4.006751	-4.240964	-7.400135	-1.148212	0.322873	8.825190	3.955936	-2.108880	9.781561	7.624983	8.340538	9.499568	-4.257895	-4.461413	0.198341	-2.772102	3.035659	5.498326	3.878608	5.337785	-4.842471	6.175997	-0.170405	-7.386329	7.929018	1.788413	4.828421	-7.841844	7.325341	4.394452	2.774769	-5.428108	5.932711	9.025148	-2.499824	4.510100	7.711394	-6.689166	-1.946671	1.322905	6.762589	0.970555	6.810708	3.383848	5.920570	0.922378	-7.198019	-8.291374	7.614148	1.703284	3.879688	3.187224	7.191468	
-4.517100	5.025562	0.267818	1.735206	-2.721715	3.245811	6.645110	0.090762	8.553542	3.550140	6.211054	8.430002	-8.073706	-7.302546	2.923161	7.014956	8.182317	3.284244	8.874634	9.761939	3.531307	-0.207790	0.687186	-4.822510	2.689682	5.548541	7.955033	6.231298	9.873631	-9.658757	1.671566	5.930737	-4.913094	0.993526	8.461804	-6.267511	2.889450	1.719123	3.846930	0.571770	6.056180	8.148688	-2.121627	4.211853	4.231553	5.574464	1.254734	5.644154	3.759608	-0.137338	5.607264	0.294301	8.216341	0.889559	2.299389	1.439909	-4.016972	-0.879250	7.341544	-5.646736	0.533206	4.566295	7.725978	-1.190082	-6.651535	4.474305	7.534332	-7.362218	6.077749	-5.372494	-1.632044	6.573490	-5.059143	-7.237091	6.935748	4.725603	5.219573	3.348662	1.634288	1.792410	9.243684	5.253753	1.500427	9.723010	1.227969	5.320253	5.703955	6.254080	2.292770	-5.576886	-5.724158	4.505317	-6.776061	7.466266	-1.166950	-8.026816	-9.831730	0.480904	9.804460	7.352742	4.894679	9.939594	3.905154	3.783044	5.122117	-5.787594	7.959411	8.582416	
9.920045	6.219305	-0.862644	-2.617403	-4.805696	0.358445	0.183001	-0.477346	-7.343133	0.418642	-4.523403	7.654971	-7.304846	8.655434	-0.389202	2.412181	-8.492002	-8.393831	2.054272	-7.461396	3.044358	-6.014076	3.269661	-5.627339	-7.130217	2.416410	2.267283	5.652034	-8.426465	1.170416	-3.230037	-3.277207	-0.803532	3.604609	8.417627	-8.489812	-9.339311	-6.856056	4.446403	2.168926	0.581910	0.475975	2.086320	-3.380262	0.377735	1.140925	4.364514	4.734566	-9.193568	5.102762	0.968772	2.735662	-8.372969	3.881209	6.819797	4.959950	9.900758	9.642299	9.270685	4.407386	8.733368	-8.338261	8.353542	1.946834	7.292177	-4.695401	1.569808	8.494923	-5.960319	-1.992239	5.209537	1.230249	6.933007	-6.235602	-7.404804	7.550580	0.990846	7.000468	1.884211	8.628388	3.989359	-8.969360	2.469499	-9.729197	3.199808	3.863665	7.940831	-5.987207	1.998088	0.151129	-1.090982	9.001083	9.438755	-5.882208	-1.053332	-4.414596	-2.354305	8.306087	-1.622034	9.872635	-1.864269	1.128075	3.886562	-0.198432	-3.306191	-5.226065	-9.450972	-2.861390	
-5.984581	7.144836	3.415937	3.287663	4.748650	6.219660	-9.493996	-7.969376	5.798367	5.636846	6.609446	9.704662	2.362735	2.134275	9.255207	-3.309338	9.582453	4.238303	9.007361	-9.269083	2.125263	6.344804	-2.786385	1.581436	3.274552	4.281875	-5.608658	0.267196	4.381543	-9.939462	-3.121197	-4.992097	3.961867	1.533875	9.576782	-4.914809	6.002194	7.946738	3.965374	-6.170639	9.195103	-5.347308	6.579753	-5.355284	-0.101627	7.857289	-8.564416	-5.391766	4.168973	4.824126	4.049445	1.225436	-5.849426	-8.119570	2.712255	9.671863	-3.713347	-2.592668	8.250959	-8.230129	6.525495	7.946869	-7.776765	-3.792910	-4.992550	-1.914057	0.764033	4.409862	-2.624146	-9.884902	6.369818	-3.738541	5.282722	5.251199	2.763244	8.583262	8.969973	2.372035	-5.849545	6.121085	2.657356	6.384639	-3.311001	5.517045	-0.938274	0.197219	-1.179224	9.655028	1.327864	7.859672	-9.715833	6.438296	-5.443544	5.542631	-6.749603	-3.310027	3.228054	-5.217458	6.826940	3.276680	7.840041	-0.407566	4.568228	7.174126	8.667481	3.318330	-0.903181	2.226171	
6.737294	-1.866079	-1.699185	-2.993906	6.977505	2.326623	5.379372	8.565756	5.439483	4.031921	0.968377	8.551722	8.504295	5.812037	-3.423661	1.895222	1.739572	4.009308	3.701762	0.209662	7.533731	5.151462	-8.605650	0.744155	7.605716	2.715619	9.605651	7.814164	7.232897	7.206173	3.244572	9.618544	7.357522	-4.491141	-4.797940	2.433150	-7.930411	-0.320982	7.048928	-1.678606	7.711936	-1.080083	2.425766	6.807679	-4.501898	-1.263170	9.462313	-8.112313	6.051708	-5.095078	9.227328	7.661486	-2.746328	7.008496	0.663507	2.600491	-4.902139	4.683056	3.782184	4.842810	-3.902311	4.508081	1.400929	7.779896	1.363089	4.012398	6.014054	-1.392642	6.329712	2.952219	3.741094	2.019162	0.601576	-2.618429	0.731669	7.760512	9.339642	0.803926	-6.346470	-0.847744	2.934631	9.795390	-8.585420	9.242022	-1.663992	8.225078	2.038865	9.738606	4.991030	-7.326706	3.749007	-5.010222	1.582717	8.680029	5.118954	-5.360247	-7.402936	4.120441	6.874958	6.574434	-2.741999	5.694389	-4.169494	2.601483	4.913037	8.982055	-2.389325	9.843899	
4.667823	6.188970	5.837978	-6.351881	0.158252	-2.030673	8.952969	4.918521	5.376229	4.719488	9.342600	1.910680	-0.176219	0.366816	8.893236	7.993687	-0.772276	7.550171	3.142351	7.716191	5.344346	-8.747676	4.569430	7.069395	7.183289	5.992810	-7.326380	0.554777	4.471957	-0.439259	4.946815	4.214542	4.857086	9.070608	-0.778402	8.242262	7.592692	6.311883	2.085918	8.673904	7.041246	0.537350	4.027489	-9.689916	0.115655	0.845318	2.775252	3.836811	-6.813943	8.815510	9.875915	-8.990565	-8.858547	1.230976	3.115029	3.731617	-7.629086	-4.730841	7.366502	-0.406782	2.572914	-9.419932	1.465762	7.987464	9.037265	5.234372	3.384948	-6.631203	7.349477	-5.985702	-5.777555	4.833281	-1.718093	5.834430	3.155629	5.137561	1.228985	8.268556	2.882192	-6.402301	1.277632	4.429986	9.051081	8.568747	2.909980	2.662364	7.829473	6.097197	3.695462	-8.861025	-9.464615	6.633920	7.107883	1.314326	8.750522	0.765175	-2.318462	-3.990673	8.960934	0.629062	-4.348873	6.151167	-5.002611	7.652612	2.361032	-5.725942	0.490070	9.173211	
6.245636	7.241282	1.461258	4.273907	9.453319	3.288258	3.094105	6.784648	9.069181	-7.269551	7.744637	5.157912	9.348567	1.479875	7.222780	7.226287	-9.170160	8.558975	5.851537	-9.646267	1.926806	5.876804	7.471965	2.846222	3.983287	2.839545	1.135825	6.230055	9.583546	0.031650	-2.236822	1.146485	2.438303	6.058709	-7.696528	8.043055	3.437544	9.109508	4.398039	2.249442	-9.069177	0.168092	8.101847	7.800374	-5.999997	-3.125630	9.703628	7.515502	7.428659	0.226582	6.856524	-5.398978	1.487279	-9.323602	2.939010	2.016819	1.046640	7.549238	5.133631	4.300544	0.299423	1.446088	9.263425	3.608070	-4.586785	-7.223427	-8.992938	0.415725	7.795690	-7.925529	-2.199684	-0.676067	-4.525329	-0.326984	2.567131	-6.221173	4.845446	5.578250	3.665774	1.013481	8.067512	6.836660	9.483163	9.985268	-4.186066	-4.441051	8.099523	-7.367286	1.599661	3.727520	8.067643	1.974151	7.848323	-7.163167	5.120245	-2.778228	-6.217081	3.353971	6.631107	3.075124	-2.282495	7.077424	6.262689	-2.572563	-8.238542	9.089496	-2.305107	-3.128583	
4.804044	-6.940966	4.077536	1.510168	7.585887	7.603725	8.486972	3.120972	3.044832	9.577140	9.287806	5.852741	6.940994	9.290897	9.898617	3.978763	3.713259	6.484482	6.690665	2.710777	0.160661	9.451837	-8.556669	1.735689	3.603199	5.125196	6.067963	4.677277	0.001762	2.091012	6.550181	1.041363	-9.915838	-4.282667	3.485145	8.178289	-3.252954	4.839842	0.398027	3.057548	-4.039348	3.804262	-3.985768	-0.884278	6.354067	6.775901	4.879547	-6.467644	-8.437414	-4.440612	1.796351	8.650612	6.978855	-9.993758	9.567800	8.323981	5.697761	-9.574527	-1.712574	-7.508997	-7.329686	9.915713	-6.813719	-1.495204	-7.554796	7.620435	8.311603	2.933154	3.512910	7.728319	3.600205	-4.270996	-5.294897	-5.987453	0.995262	-8.670200	2.799618	0.212094	-9.476585	1.952410	-6.847704	-8.954709	5.583752	2.582808	7.297253	-6.816012	6.664597	-6.722005	5.530555	6.825052	0.218315	8.905048	9.031600	0.333869	4.365873	7.467374	6.314794	6.521518	-7.662381	-6.795566	8.135004	5.185339	5.266617	2.243474	3.090869	8.588766	-0.683162	5.794242	
3.223830	5.309100	6.196440	9.421971	-0.192533	-6.577676	5.018027	1.471351	1.595068	1.257584	4.823987	6.008515	8.867977	-6.244411	8.451097	0.920408	7.047272	2.461545	8.130725	-9.830093	-9.925980	-8.104031	7.714105	9.505888	5.403456	5.026342	4.164912	3.023169	2.906986	1.862088	0.250370	9.153838	-2.651965	-7.049446	4.208939	4.207986	5.301127	9.324225	-8.310546	6.185544	-8.494360	1.528957	-5.963838	2.633838	8.026378	7.772395	1.352344	4.960883	9.465824	-0.684533	7.633433	6.143205	-1.058951	2.715695	2.262423	4.137301	-1.142216	-4.153935	5.846118	2.747966	1.243554	1.592674	-6.475899	6.881471	-8.737447	6.279017	5.153416	9.657382	8.371911	-2.639115	3.606159	6.612136	0.094055	3.773350	1.359945	-0.463771	1.072757	9.959459	-1.683574	7.523393	-5.147500	3.688284	3.138035	-7.596679	6.374164	1.069907	-7.505210	-5.956314	1.869480	1.984145	4.230684	9.818462	-1.448187	1.035722	-5.887230	6.372156	0.936298	-4.386922	0.017607	-0.172475	8.497306	2.022874	-8.756384	5.951219	0.393677	2.787181	-5.279557	5.128099	
9.460615	-2.843918	-4.985314	6.416413	-7.868247	-1.435645	-2.614596	-7.413490	1.674001	4.118426	6.637295	2.278561	-1.876868	6.827797	1.105412	9.905871	4.281412	5.208268	9.808094	3.040098	5.976853	2.666561	0.477717	2.679249	3.532412	3.346285	1.504709	-4.693943	0.351719	5.866562	5.095124	-6.609280	8.583410	-7.572121	-0.951546	-4.833618	5.407052	-0.434215	-2.674363	1.523430	3.514899	4.439993	7.332869	7.567946	-1.528212	2.443828	2.544942	1.480372	1.453576	-3.188700	-9.234863	-0.927585	8.794682	0.449698	-5.588328	-1.084335	-8.414960	9.382952	6.910156	2.280092	0.623569	0.746622	0.641935	-1.506834	-3.228031	2.165884	-9.920840	-8.153776	6.495924	5.135083	8.111603	-9.818390	1.136995	5.424162	2.691757	5.527163	1.572854	9.481316	8.771451	-7.045439	-7.865486	1.578195	1.992722	3.789146	-5.602632	3.605333	-2.210834	5.781234	3.543979	2.589229	6.335300	1.933574	0.523915	6.100455	-3.083310	3.913006	7.410708	-0.341495	0.685350	5.839937	-6.052479	0.804781	2.190795	3.799666	0.068674	2.029652	3.725719	7.427658	
5.768392	4.027041	-1.466264	2.763706	-5.785197	9.778371	2.122785	2.774034	-3.265921	2.495172	-5.069062	7.766340	8.324598	1.660813	9.824899	1.673860	9.258555	0.564484	1.047031	1.335218	-5.577778	-7.784592	-3.318846	8.310970	-6.615017	-0.712218	7.317845	-3.927831	-6.263464	4.396508	-8.960959	3.427070	-1.607780	2.975360	0.047021	-6.659910	1.693371	-5.239447	8.951332	4.330073	6.652187	5.977486	-9.820746	4.425302	-2.486391	6.895303	1.201318	-2.001434	2.970526	3.757045	-9.296673	9.600892	-9.653746	7.785185	8.224955	6.158486	1.400039	7.972417	-3.233999	7.485727	7.126701	3.091379	4.232999	-1.122197	6.445718	3.437196	5.924092	-3.086465	4.029628	4.333218	0.792348	9.451920	-3.126447	-5.551161	-0.033550	-1.550273	-5.282702	6.890014	2.702906	8.255289	8.645483	-0.256990	2.701517	-8.180157	3.919034	5.637150	0.106778	6.582197	-1.902107	9.888832	-7.371131	5.265109	3.289363	2.265194	3.250114	3.085533	-3.819249	0.904948	-1.249899	8.637203	7.572314	2.005133	5.734512	2.896790	0.860845	1.231741	-6.454283	3.648599	
0.178362	6.604347	3.491519	-3.140526	-3.421242	5.009092	5.768703	4.862015	-7.199869	8.706467	-3.059060	9.416765	-0.455984	0.136053	9.507064	2.887505	2.486526	4.502548	-7.001473	2.633434	2.257482	8.390100	-6.174825	-2.194841	7.684107	0.859775	-9.463839	8.490680	5.129156	8.251249	4.460000	2.103481	0.133227	4.316011	3.855336	-2.424086	-5.346412	6.123064	5.501312	6.219494	9.352714	6.572521	0.484082	-2.623176	5.680959	-1.624700	0.359608	0.069834	4.397841	8.642087	7.586179	4.573944	-6.375359	6.250345	-6.123383	-9.297710	5.155881	7.834046	-7.573118	-4.148162	4.255925	1.173586	-3.079643	8.247180	6.088950	2.500397	4.433157	4.296689	9.133039	-8.532983	2.846033	7.799344	6.525669	3.146738	1.032449	-4.617694	6.227299	0.390283	1.257984	8.645318	2.807461	-9.347191	9.539370	5.182340	7.546410	9.923006	8.104303	8.511308	-9.881247	4.112342	-7.309340	-7.728762	-4.390197	-9.517318	6.474914	5.907283	8.766425	-5.162392	7.286348	0.398994	7.948184	9.483915	-5.494098	5.471820	-7.179264	0.172878	9.269943	-8.311443	
