3,1,8,1000000,0.000526292
3,0,1,10000,0.000061250
3,0,1,10000,0.000093167
3,0,1,10000,0.000066500
3,0,1,10000,0.000043083
3,0,1,10000,0.000043667
3,0,1,10000,0.000063459
3,0,1,10000,0.000037500
3,0,1,10000,0.000045791
3,0,1,10000,0.000038875
3,0,1,10000,0.000045375
3,2,2,10000,0.000045084
3,2,2,10000,0.000036083
3,2,2,10000,0.000035250
3,2,2,10000,0.000020042
3,2,2,10000,0.000022209
3,2,2,10000,0.000020292
3,2,2,10000,0.000030625
3,2,2,10000,0.000031417
3,2,2,10000,0.000021084
3,2,2,10000,0.000019292
3,2,4,10000,0.000036167
3,2,4,10000,0.000062583
3,2,4,10000,0.000037750
3,2,4,10000,0.000046792
3,2,4,10000,0.000030375
3,2,4,10000,0.000040792
3,2,4,10000,0.000037334
3,2,4,10000,0.000061541
3,2,4,10000,0.000048958
3,2,4,10000,0.000031291
3,1,7,10000,0.000024208
3,1,7,10000,0.000021583
3,1,7,10000,0.000017250
3,1,7,10000,0.000017125
3,1,7,10000,0.001020250
3,1,7,10000,0.000020208
3,1,7,10000,0.000023458
3,1,7,10000,0.000044042
3,1,7,10000,0.000020416
3,1,7,10000,0.000023208
3,2,8,10000,0.000241334
3,2,8,10000,0.000196125
3,2,8,10000,0.000042708
3,2,8,10000,0.000036125
3,2,8,10000,0.000180875
3,2,8,10000,0.000495334
3,2,8,10000,0.000052083
3,2,8,10000,0.000026500
3,2,8,10000,0.000167417
3,2,8,10000,0.000294667
3,0,1,100000,0.000404250
3,0,1,100000,0.000429208
3,0,1,100000,0.000407333
3,0,1,100000,0.000399417
3,0,1,100000,0.000362584
3,0,1,100000,0.000419625
3,0,1,100000,0.000409208
3,0,1,100000,0.000367917
3,0,1,100000,0.000378750
3,0,1,100000,0.000411167
3,2,2,100000,0.000215666
3,2,2,100000,0.000209500
3,2,2,100000,0.000205500
3,2,2,100000,0.000200833
3,2,2,100000,0.000209500
3,2,2,100000,0.000231791
3,2,2,100000,0.000220834
3,2,2,100000,0.000199042
3,2,2,100000,0.000200791
3,2,2,100000,0.000194250
3,2,4,100000,0.000123875
3,2,4,100000,0.000124250
3,2,4,100000,0.000130791
3,2,4,100000,0.000121167
3,2,4,100000,0.000127000
3,2,4,100000,0.000128541
3,2,4,100000,0.000116166
3,2,4,100000,0.000123500
3,2,4,100000,0.000115750
3,2,4,100000,0.000118084
3,1,7,100000,0.000074125
3,1,7,100000,0.000069250
3,1,7,100000,0.000068458
3,1,7,100000,0.000068542
3,1,7,100000,0.000068750
3,1,7,100000,0.000070333
3,1,7,100000,0.000067291
3,1,7,100000,0.000068333
3,1,7,100000,0.000085750
3,1,7,100000,0.000066833
3,2,8,100000,0.000060667
3,2,8,100000,0.000085750
3,2,8,100000,0.000119792
3,2,8,100000,0.000093333
3,2,8,100000,0.000093917
3,2,8,100000,0.000102083
3,2,8,100000,0.000120291
3,2,8,100000,0.000098791
3,2,8,100000,0.000082208
3,2,8,100000,0.000072208
3,0,1,1000000,0.003587125
3,0,1,1000000,0.003519625
3,0,1,1000000,0.003532125
3,0,1,1000000,0.003590417
3,0,1,1000000,0.003696417
3,0,1,1000000,0.003717500
3,0,1,1000000,0.003593958
3,0,1,1000000,0.003594250
3,0,1,1000000,0.003561292
3,0,1,1000000,0.003611291
3,2,2,1000000,0.001852875
3,2,2,1000000,0.001943250
3,2,2,1000000,0.002008500
3,2,2,1000000,0.001911083
3,2,2,1000000,0.002018208
3,2,2,1000000,0.001923208
3,2,2,1000000,0.001924667
3,2,2,1000000,0.001875375
3,2,2,1000000,0.001897125
3,2,2,1000000,0.001847291
3,2,4,1000000,0.000982250
3,2,4,1000000,0.001056125
3,2,4,1000000,0.000959292
3,2,4,1000000,0.000982208
3,2,4,1000000,0.000962916
3,2,4,1000000,0.000970541
3,2,4,1000000,0.000992958
3,2,4,1000000,0.000960541
3,2,4,1000000,0.000961042
3,2,4,1000000,0.000972625
3,1,7,1000000,0.000575792
3,1,7,1000000,0.000568667
3,1,7,1000000,0.000569208
3,1,7,1000000,0.000558958
3,1,7,1000000,0.000589458
3,1,7,1000000,0.000548416
3,1,7,1000000,0.000552292
3,1,7,1000000,0.000586250
3,1,7,1000000,0.000556250
3,1,7,1000000,0.000547417
3,2,8,1000000,0.000771834
3,2,8,1000000,0.000620667
3,2,8,1000000,0.000605125
3,2,8,1000000,0.000488542
3,2,8,1000000,0.000503334
3,2,8,1000000,0.001095500
3,2,8,1000000,0.000736959
3,2,8,1000000,0.000529792
3,2,8,1000000,0.000502334
3,2,8,1000000,0.000523250
3,0,1,10000,0.000037500
3,0,1,10000,0.000048458
3,0,1,10000,0.000045209
3,0,1,10000,0.000041959
3,0,1,10000,0.000051917
3,0,1,10000,0.000042959
3,0,1,10000,0.000037542
3,0,1,10000,0.000044750
3,0,1,10000,0.000040708
3,0,1,10000,0.000048084
3,3,2,10000,0.000037208
3,3,2,10000,0.000037916
3,3,2,10000,0.000031583
3,3,2,10000,0.000030125
3,3,2,10000,0.000039625
3,3,2,10000,0.000020333
3,3,2,10000,0.000030500
3,3,2,10000,0.000040833
3,3,2,10000,0.000033750
3,3,2,10000,0.000034792
3,3,4,10000,0.000041333
3,3,4,10000,0.000038333
3,3,4,10000,0.000034625
3,3,4,10000,0.000027333
3,3,4,10000,0.000034041
3,3,4,10000,0.000046916
3,3,4,10000,0.000045000
3,3,4,10000,0.000037458
3,3,4,10000,0.000035459
3,3,4,10000,0.000032167
3,1,7,10000,0.000025667
3,1,7,10000,0.000018750
3,1,7,10000,0.000041041
3,1,7,10000,0.000028209
3,1,7,10000,0.000019292
3,1,7,10000,0.000019000
3,1,7,10000,0.000043709
3,1,7,10000,0.000016833
3,1,7,10000,0.000020416
3,1,7,10000,0.000080625
3,3,8,10000,0.000102792
3,3,8,10000,0.000073709
3,3,8,10000,0.000037917
3,3,8,10000,0.000021250
3,3,8,10000,0.000046916
3,3,8,10000,0.000059583
3,3,8,10000,0.000049833
3,3,8,10000,0.000038584
3,3,8,10000,0.000090084
3,3,8,10000,0.000052250
3,0,1,100000,0.000396875
3,0,1,100000,0.000417500
3,0,1,100000,0.000418916
3,0,1,100000,0.000420584
3,0,1,100000,0.000401334
3,0,1,100000,0.000418834
3,0,1,100000,0.000418791
3,0,1,100000,0.000399250
3,0,1,100000,0.000392458
3,0,1,100000,0.000382375
3,3,2,100000,0.000207958
3,3,2,100000,0.000187833
3,3,2,100000,0.000187708
3,3,2,100000,0.000193333
3,3,2,100000,0.000204500
3,3,2,100000,0.000192250
3,3,2,100000,0.000193000
3,3,2,100000,0.000193417
3,3,2,100000,0.000227375
3,3,2,100000,0.000204792
3,3,4,100000,0.000115125
3,3,4,100000,0.000120833
3,3,4,100000,0.000123459
3,3,4,100000,0.000128416
3,3,4,100000,0.000116042
3,3,4,100000,0.000130458
3,3,4,100000,0.000112125
3,3,4,100000,0.000125750
3,3,4,100000,0.000114375
3,3,4,100000,0.000113666
3,1,7,100000,0.000066708
3,1,7,100000,0.000075292
3,1,7,100000,0.000077291
3,1,7,100000,0.012951458
3,1,7,100000,0.000071667
3,1,7,100000,0.000082333
3,1,7,100000,0.000073375
3,1,7,100000,0.000061667
3,1,7,100000,0.000083959
3,1,7,100000,0.000067292
3,3,8,100000,0.000089625
3,3,8,100000,0.000076250
3,3,8,100000,0.000090209
3,3,8,100000,0.000084000
3,3,8,100000,0.000122333
3,3,8,100000,0.000068791
3,3,8,100000,0.000092000
3,3,8,100000,0.004904334
3,3,8,100000,0.000087042
3,3,8,100000,0.000073667
3,0,1,1000000,0.003574833
3,0,1,1000000,0.003598166
3,0,1,1000000,0.003578834
3,0,1,1000000,0.003544333
3,0,1,1000000,0.003551750
3,0,1,1000000,0.003578500
3,0,1,1000000,0.003552458
3,0,1,1000000,0.003545208
3,0,1,1000000,0.003625209
3,0,1,1000000,0.003586791
3,3,2,1000000,0.001842708
3,3,2,1000000,0.001876417
3,3,2,1000000,0.001964000
3,3,2,1000000,0.001857084
3,3,2,1000000,0.001854250
3,3,2,1000000,0.001842833
3,3,2,1000000,0.001843125
3,3,2,1000000,0.001814875
3,3,2,1000000,0.001831792
3,3,2,1000000,0.001844125
3,3,4,1000000,0.000957333
3,3,4,1000000,0.000975542
3,3,4,1000000,0.000964625
3,3,4,1000000,0.000965250
3,3,4,1000000,0.000972542
3,3,4,1000000,0.000973583
3,3,4,1000000,0.000994625
3,3,4,1000000,0.000956917
3,3,4,1000000,0.000940875
3,3,4,1000000,0.000963667
3,1,7,1000000,0.000560792
3,1,7,1000000,0.000567291
3,1,7,1000000,0.012801000
3,1,7,1000000,0.000555083
3,1,7,1000000,0.000564583
3,1,7,1000000,0.001360500
3,1,7,1000000,0.000583875
3,1,7,1000000,0.000572916
3,1,7,1000000,0.000548042
3,1,7,1000000,0.000549833
3,3,8,1000000,0.000514583
3,3,8,1000000,0.008828958
3,3,8,1000000,0.000491083
3,3,8,1000000,0.001028708
3,3,8,1000000,0.011710000
3,3,8,1000000,0.000509417
3,3,8,1000000,0.000517167
3,3,8,1000000,0.000913167
3,3,8,1000000,0.000525250
3,3,8,1000000,0.000487334
