
Matrice A di dimensione 36 x 36:
-0.041314	4.719650	3.920210	0.221546	7.573259	6.463329	-3.878196	5.257299	-6.204063	-6.065951	4.365427	8.809395	-9.647740	1.540706	4.635863	0.231165	5.077149	-0.899721	0.312978	5.305678	-2.149575	-9.591087	5.010127	4.399539	5.174597	-4.165740	-2.864415	0.613962	3.422002	6.184820	8.631592	2.086731	6.909874	3.455063	1.000602	-8.466476	
9.076518	1.135091	-4.465447	0.062643	0.065687	1.505403	5.653223	2.694040	-2.998591	7.882897	3.889413	8.328236	-3.791794	7.439371	1.032348	0.735162	5.979312	3.085939	3.295850	4.102416	-2.650676	0.570836	0.259637	-8.290203	9.278781	-2.843521	4.169123	9.589970	6.055874	-6.366569	2.446287	1.933804	-2.723002	0.104052	5.197218	2.368826	
8.333761	-2.073661	-9.558928	-8.407118	7.210493	-1.843992	-0.166757	7.471380	5.397800	6.326390	3.979389	-8.514377	-9.847780	2.408264	-9.713634	5.435188	0.904647	0.833982	4.480771	-0.042366	8.068719	6.158402	9.291524	4.250586	4.981828	9.093116	8.182561	-2.558174	-4.583708	3.060287	9.969260	5.653268	4.206592	-0.297570	-9.403304	4.864281	
2.416526	1.498718	2.346440	9.815496	3.714475	8.541012	9.085237	5.179131	8.473595	8.067340	-4.829304	7.374442	5.634350	9.594689	9.102795	0.998000	-7.760541	9.091639	-5.293603	-0.639679	7.251388	-5.543612	-0.739435	2.099673	0.244867	9.714920	6.569239	0.132782	0.261065	-4.823848	-3.797108	3.392794	-7.102294	5.579064	0.054863	3.705764	
4.933573	-8.046639	6.655751	0.749919	7.779306	2.101536	2.147998	4.747182	-9.544609	2.602566	-1.129037	7.705761	8.310026	5.083672	-6.381329	2.048957	1.376695	9.414230	1.960119	-2.359503	3.134227	9.726407	-7.125112	1.652965	-9.150672	4.379809	5.325587	2.449408	-7.129743	-9.201291	2.659980	-5.179629	8.971809	-1.606213	9.089164	-6.179466	
-0.390568	0.632624	4.324192	-6.871779	4.607456	-4.564789	8.245766	-9.376888	3.499850	-0.457442	5.482303	-6.655352	1.878935	5.542837	5.080506	-4.336391	6.155754	8.099887	8.242570	8.157407	1.967682	6.471645	9.596342	9.853144	-0.503933	-7.470437	2.954736	1.894769	2.670044	-6.949588	5.784872	-9.927911	2.192451	-7.969370	-4.437121	-5.996388	
1.627792	1.657834	8.182790	8.759319	-7.866924	-7.884780	7.332404	-4.703195	-2.232227	5.624434	1.898601	4.413687	-0.262836	-5.170816	-5.348237	4.613177	4.250007	1.171153	8.835055	9.915956	-1.049636	2.159585	-6.122120	-1.015999	-6.458199	-1.270773	1.244984	3.357447	-4.758194	-7.418821	3.677114	7.606699	0.890013	-1.510865	5.210992	-6.348121	
9.860668	9.878447	1.489424	1.876556	7.755378	6.195643	6.522481	9.505705	1.135231	7.915306	4.475374	-5.480440	7.477336	-2.769673	9.205141	4.123174	-9.576442	-3.112688	8.968394	7.522212	-4.532864	7.739487	2.952623	3.646288	5.146876	4.854085	3.091754	8.844464	7.507972	5.435580	8.497912	0.681780	0.601374	9.738069	5.714674	3.960747	
6.970457	3.558018	-0.381909	2.177200	-2.088944	-4.278449	8.430232	0.199268	-5.743311	7.373308	-1.537543	7.172914	-4.818356	2.313025	-8.975994	-2.845656	9.240017	-7.994781	1.392485	8.088258	4.422333	-8.718354	-2.287178	-1.740501	-7.277399	7.334758	-8.980257	0.435404	3.892054	-5.281048	3.708432	9.447034	3.758846	5.177275	2.235065	6.320188	
9.487620	-8.629659	5.428453	9.784931	9.252092	4.109170	4.408453	-9.799411	-1.272023	0.998258	4.224395	-0.380428	5.303306	-8.867860	-7.698824	4.062299	7.084694	-1.064235	0.937065	3.268158	0.736608	8.870227	-1.816480	-3.695415	6.865250	-2.290128	4.182701	-8.959515	5.012691	-0.719463	-3.574589	3.697464	4.967434	5.688951	-9.507172	-1.462119	
1.803928	1.087966	-0.181146	-2.098262	-4.976415	5.615505	3.442390	2.418567	8.131689	6.626048	9.402137	9.343430	4.013833	-5.993118	9.267447	-0.712531	-0.227316	0.911744	-7.893855	2.112602	-7.074778	3.977357	7.709512	-5.226884	1.831603	6.968818	1.013627	-7.825223	0.616989	1.363168	2.075390	7.709457	8.598724	4.701703	8.376682	-9.163509	
-3.634971	2.555908	7.381992	-6.767853	4.861413	-6.547065	2.637734	2.949512	-8.541790	-4.718347	-8.428021	-2.798199	-5.547019	0.625799	-6.947890	3.737719	-9.644484	1.771863	3.108278	3.770746	-1.598889	5.256854	5.294709	1.415972	2.158910	0.225473	3.223401	-4.449658	-9.022836	4.801064	-1.324920	-4.028385	8.544676	3.865894	-1.105216	6.384658	
4.726201	-7.772877	-5.724015	6.630498	-7.403494	-9.512846	-1.106904	-5.776332	4.256396	0.902012	4.292586	0.520458	-2.593535	-6.819286	5.318740	-5.526643	1.271089	-7.221849	8.510881	-0.941134	4.805637	2.028696	-4.732677	4.483322	2.786265	1.802201	-1.386891	-8.071813	-3.131358	0.711645	-5.397764	1.462900	7.155064	3.622252	4.569311	0.734014	
-9.346699	7.470531	0.426137	5.200674	4.153861	1.605524	-9.197898	-3.464404	4.217361	5.194551	8.613976	-9.467816	-8.817937	0.362623	6.213650	6.007635	5.724653	5.362729	-5.451032	3.633818	0.513872	9.487113	5.987908	5.491073	-6.524827	-7.458078	-7.555652	4.730581	8.744247	-7.473788	0.033508	-1.293005	8.517345	9.469563	-2.888004	5.906849	
5.339211	4.586648	7.933331	5.061349	-0.575735	3.457932	-3.018630	3.763048	4.775504	2.805858	-5.446222	4.705410	0.812088	-2.127314	7.484884	2.230462	3.786033	6.333757	-8.212240	-5.877651	1.329896	9.991013	1.973265	-7.228660	-0.076575	4.373571	3.081228	0.191968	8.073294	3.421701	5.681670	0.359020	1.421095	8.142514	8.369507	4.826791	
8.486522	0.857773	7.397025	-4.804430	-9.310019	-9.906570	3.680790	8.251414	5.054372	-1.060900	9.485607	4.445202	4.021069	8.803595	7.953534	1.787219	-2.238013	0.573634	0.083203	7.833981	0.564502	4.934133	4.457204	9.397989	-4.840994	-4.070441	3.978279	-1.961852	1.218655	-3.708765	-4.327845	7.754516	0.674611	-3.319638	1.688607	-1.940005	
3.806505	9.372630	7.818374	-5.391520	2.979946	-3.514130	-5.214516	5.913577	7.170095	2.187001	0.609448	-8.180832	-2.295899	5.344842	6.358740	-3.479925	1.682615	-5.442252	-2.925249	4.704295	-5.257848	8.835582	7.783573	-3.218752	-4.687755	0.633250	2.072837	4.565742	7.595483	9.592146	3.108606	0.642051	-3.002603	9.715911	7.486834	8.119207	
-2.195138	-1.503961	8.442749	-6.281339	2.463112	4.871458	-8.282290	7.186456	6.458137	7.296457	3.353682	4.400509	6.202465	-3.780518	-0.058563	2.596951	-5.619346	3.499082	6.908901	-4.188623	5.714365	7.650363	-4.251069	8.069536	-6.352690	-5.139978	6.066886	0.358543	3.899472	9.669717	3.470679	1.589765	6.644770	2.318557	-8.720908	-2.272486	
-4.691993	-8.610254	-9.771271	-7.744931	-4.827390	9.702805	2.241279	5.927832	1.687106	7.714313	7.523174	-2.053858	7.505178	7.928654	-4.262900	-0.354577	9.463878	-2.742332	3.583671	8.407323	1.853735	9.280798	-5.727889	-5.108903	-5.673235	7.749889	3.139395	3.589388	1.314159	-2.036856	-7.152748	2.133383	3.089285	8.941803	0.665156	5.363804	
8.640049	4.854639	-1.998239	0.807470	-8.959275	2.180556	9.361566	5.645130	0.555008	0.695824	-3.225474	-0.178696	2.440653	2.781969	-8.287705	-4.837665	0.413433	-2.290437	-1.289553	6.485112	1.839289	-5.717553	-2.330396	9.326261	5.611738	1.700808	7.389581	0.632678	-8.370363	2.326718	3.159740	2.345632	-6.206556	-4.050488	-2.094400	-7.481828	
1.244877	2.269636	5.385600	2.559742	-2.402981	6.360432	-5.697017	9.552521	2.658109	-2.392327	8.818636	5.204185	0.594971	0.801163	-5.303593	1.478327	-5.215362	1.178116	5.709866	-2.756525	9.945655	2.996688	4.366600	-9.499064	1.014268	-3.378720	-4.904451	6.550492	-3.264686	-4.997454	6.753365	1.387324	-9.490774	-4.777210	-5.428784	9.185112	
-7.600979	-7.647385	1.640908	4.517026	-6.169832	-3.119335	6.819856	8.928032	1.690725	6.501589	-2.160320	-7.781303	-5.491596	4.868431	-9.904299	-2.087400	4.062634	-7.986770	8.696754	5.130215	4.566980	-7.070782	1.829645	2.424335	1.412747	-4.484224	-5.093122	-9.817111	-6.623172	-3.877278	5.892730	6.665058	7.263515	-1.076973	8.105107	6.948447	
3.239192	7.799004	5.367346	-7.611911	1.363970	8.259213	-6.962860	8.167497	1.969477	7.222986	2.732550	-2.894062	3.479416	9.077530	7.135357	0.044191	-6.118072	9.777245	-3.966661	0.889314	9.739247	0.601291	-0.116991	0.892408	7.992912	0.976276	2.768972	5.457407	-8.751953	2.716990	-6.118802	6.673469	1.638752	-5.870708	2.744047	-1.481052	
-6.752270	0.047776	8.696991	-1.634175	-8.495764	8.375331	0.658449	-5.222047	2.571622	4.772849	-3.287951	0.818921	-5.275572	3.707598	0.994322	2.799125	-6.651847	5.085713	7.457039	5.450287	0.648852	7.429759	4.941436	-1.523008	-5.213681	3.767848	3.870970	-4.370936	0.442588	7.173399	5.180112	-2.198905	-4.885826	-2.668427	2.403009	-9.326054	
7.169764	3.342527	8.895408	-1.819183	-3.412491	4.519938	-0.315379	0.104218	-6.527721	5.644696	3.212734	4.569259	5.659354	9.490087	-3.434778	8.695300	8.557775	-2.424229	1.651371	-5.697044	-1.418470	7.921021	7.184178	6.131926	2.568656	2.924195	8.291350	5.576557	-9.489666	-6.099626	-7.338119	9.650126	7.649920	-2.377793	7.933991	4.826063	
-4.571982	6.943690	6.630598	3.179839	8.960411	9.466178	4.925130	9.198385	3.707915	2.866692	-0.422962	4.130323	7.425277	-8.475411	0.170895	0.612399	-3.187085	-7.640383	5.610836	5.794243	-8.094103	9.335842	3.311616	6.084516	8.721478	5.216201	-4.611906	0.861990	2.325841	2.093492	7.862789	-6.203824	8.392233	2.638408	-5.798495	3.595428	

Matrice B di dimensione 36 x 36:
-0.349398	8.029560	2.397608	4.416561	4.100288	8.296087	1.975514	1.537748	8.472561	-7.917989	-5.274759	1.199234	7.082788	-5.631878	-0.483453	1.018340	9.764812	6.109235	-7.544406	4.482598	2.833202	-6.187941	2.663702	6.317777	5.666551	8.300133	-6.985815	-5.086396	3.678986	5.539723	8.253600	6.210094	5.248239	0.312949	1.771534	6.109205	
9.161406	-5.527903	5.222922	-6.278208	-3.154111	6.339981	-8.692153	0.430890	8.352912	-3.761370	-7.714218	1.288609	-2.496840	0.112418	-7.816625	9.600331	9.096487	-1.319494	-4.992165	7.093127	-8.300931	-8.489597	5.187630	4.792368	-6.177689	-8.989314	4.231954	2.560141	5.833464	9.830876	0.381491	1.404624	-1.303406	-3.668037	9.160191	7.613153	
-3.893503	2.626907	1.177492	-7.053729	6.590788	8.077381	8.675974	1.582024	5.808671	-6.042826	7.790425	-7.106696	-8.185169	9.550764	4.161274	3.961679	-8.950792	-8.203393	9.137135	5.215720	4.832015	8.910554	5.402098	8.907253	-6.755426	-2.573293	8.297267	9.310919	8.514675	7.255113	7.748637	-6.522829	-5.062310	5.878027	-3.213431	1.151685	
3.981174	6.866003	5.513774	8.240062	0.716284	0.331807	2.618039	-4.165947	0.161648	9.878925	7.546432	-6.294832	6.728748	-6.404135	9.467057	-4.268825	8.258577	1.211571	7.223367	0.230465	4.450649	7.414900	6.531164	7.722137	3.958363	9.808089	2.790185	-0.689817	3.422186	5.851255	1.531757	3.987633	-9.212150	-7.918062	-6.024014	4.279734	
7.960503	5.502736	-5.098145	0.707570	8.608239	4.715680	-4.591106	3.642456	-2.446940	-5.809763	5.221312	-3.877307	2.477002	-3.707137	4.747861	1.394918	5.573782	1.219988	-2.809200	7.334535	-5.340919	0.830632	4.544401	-1.392196	-1.751035	-9.057312	-3.692247	-6.684712	7.329671	-7.536577	-3.673982	4.958155	7.138315	2.453096	2.665588	-2.521712	
3.950895	6.261764	-7.998149	-7.961966	4.008429	-2.841827	9.316820	-0.477620	4.558847	7.270209	1.736160	9.305198	0.925083	-7.743850	-9.885773	-8.810119	6.132434	5.116896	5.077821	-8.502276	0.667949	-6.724412	6.475696	-7.291247	-5.524696	1.379145	-6.167680	9.222181	9.146125	5.531587	7.510834	9.432585	-6.385787	-8.083557	3.610344	6.570266	
4.737418	-8.588880	4.047479	7.995794	-3.741526	7.892033	2.616309	9.378385	-5.599326	-8.868710	-2.874474	-3.746050	3.603484	8.368590	-7.916785	7.023879	-3.884515	7.841881	-7.965547	7.839496	-7.969476	4.181308	6.853638	0.403454	-3.714340	8.759565	-5.118578	-1.009896	-5.459656	-9.886832	9.307187	2.132080	-1.759113	1.412970	4.590450	5.587390	
-8.337945	0.695316	7.280141	3.247934	9.556637	9.242758	3.743446	3.820591	2.016667	-8.013511	7.118360	7.709937	-8.184988	-0.096137	-4.109037	1.474242	8.250840	4.878309	2.214178	-9.181492	-9.045677	3.408830	7.614522	0.741661	-0.075479	-6.221166	3.214724	0.429998	2.124433	-8.452476	-1.048594	9.185286	1.388979	4.592107	0.756688	1.767088	
-9.470165	-3.057900	4.572152	6.882222	5.590031	0.108806	9.328679	-9.957810	4.022656	4.095039	-6.680372	1.944588	7.670747	3.113616	-0.355634	2.954222	0.202123	6.293223	3.189733	-0.116492	-7.458321	4.500392	-5.023418	8.338696	2.016564	2.419220	-6.289060	7.160292	0.348421	5.823014	-5.477677	6.271133	-9.518527	5.356215	-6.180195	9.761660	
-2.476327	6.266232	-3.876530	9.497510	-6.778446	-9.216451	-3.369773	-2.490997	6.359202	7.677478	6.237112	8.976007	-6.920184	8.637303	4.093800	2.536225	3.056352	-6.692491	4.109831	2.934305	-3.531276	1.265866	6.899910	4.614931	9.045028	-8.501881	1.119929	3.786938	-0.297427	-5.017429	-1.322685	0.012240	-1.649405	8.185809	-3.125566	5.729275	
1.074309	0.700796	8.069167	8.962776	-4.149874	5.960779	2.889704	7.557225	-5.948368	2.382676	8.770228	1.954971	2.937904	-0.101122	8.813412	5.582661	9.823563	-3.924711	6.220974	-5.298697	-1.376631	4.908196	7.634590	-0.677047	1.483959	0.138451	9.277975	4.273390	4.954542	0.646319	-0.187243	-1.535685	-5.120437	4.856435	-4.316654	6.521289	
0.011614	2.505596	1.976594	7.858172	6.844453	5.481625	8.832839	9.095857	-0.317766	7.730793	-0.071511	7.886141	7.611145	-7.494517	4.532864	8.886319	1.041295	4.663757	-1.966882	-5.850422	1.398497	5.891741	8.642370	7.040687	0.552433	-7.372057	-6.361148	7.127645	-0.973879	2.303605	1.273852	1.350295	7.318729	7.563869	-6.393809	5.207862	
-5.189328	-6.304833	-8.753083	2.304497	7.901951	9.523032	8.198912	8.103358	-6.144239	-6.619526	-2.334050	-4.205870	3.915777	-9.663998	4.688250	-2.960771	7.512473	5.223755	8.767489	-2.783982	-8.404136	9.009260	1.717817	4.614566	0.279797	-2.829487	-9.534871	0.245958	-9.391637	7.362985	1.699932	-4.788320	-4.828385	1.750491	-0.623374	3.017881	
0.609935	-8.747462	7.101539	-2.205555	6.008232	3.401980	7.639126	0.283456	-4.306136	-4.097392	-9.372081	6.042210	0.956335	-3.808320	3.339914	1.046777	8.789678	-1.855392	0.949007	0.174794	8.120089	0.539685	0.690665	1.933252	-1.635818	0.545446	-2.453130	-0.038563	-9.067267	9.476310	-3.167776	9.375248	4.121623	5.390272	5.029736	6.948489	
3.648273	8.223163	9.195654	0.451274	-9.317016	8.549943	-7.735603	2.653351	7.473897	8.596952	9.107393	-7.820698	5.296250	9.614275	-5.732319	2.454112	-9.051156	-7.969099	-9.420735	6.609035	5.430678	8.376913	7.567957	-5.023315	-7.977081	1.888232	2.364956	8.112790	8.822652	3.230442	-1.998461	6.184297	3.468731	9.604382	-0.315059	7.715726	
0.363544	3.795035	-4.912220	-8.688598	4.213638	5.402674	6.047645	1.434095	0.867143	3.228013	3.466963	-4.071881	4.378013	4.447214	1.488338	7.757748	1.914194	3.249121	2.415761	5.581660	3.673556	6.914350	-9.513132	-2.504560	-6.687116	4.724554	4.095116	-3.042336	2.343533	-8.910831	5.318776	4.655914	-4.968870	-4.350259	-8.759952	-2.306487	
-1.719151	0.433327	7.532731	9.268250	0.730848	3.998700	-2.816266	0.831261	5.956475	9.997169	-6.384999	5.779834	5.535252	0.665584	7.095991	8.715811	-4.183204	3.639573	-5.579184	6.176563	-3.495359	3.281200	7.571347	8.229497	0.828524	-6.151162	3.052284	3.620298	5.583015	3.818908	8.751673	-0.418258	9.201699	3.704031	9.094893	-1.602064	
4.689962	-1.753494	0.678594	0.900555	2.092426	8.808114	7.567599	5.784238	-7.009733	9.545568	-5.384221	-3.543035	5.982003	5.297678	1.102636	6.277264	4.961718	-1.084613	-9.244940	-8.718795	-6.096303	-2.410582	-6.443245	-7.023781	3.426672	4.254301	1.319118	5.849053	-9.679493	-3.806994	0.608105	-4.014900	3.830900	6.010636	9.957061	6.556970	
-0.241970	7.214912	8.547400	4.988745	2.040251	-1.078279	-2.012088	-1.954233	-9.692236	-9.867337	7.283127	4.277488	-6.189346	-5.230898	5.130113	1.331030	7.924552	-6.423724	6.588711	9.341535	9.982908	-0.026909	1.597573	3.078427	2.165389	-6.238966	3.637118	-6.569230	0.658132	1.024715	-4.032264	0.878780	7.759198	-0.909104	-7.081248	-4.489421	
-0.393328	1.902207	6.405950	-7.501253	8.224058	7.922736	4.572493	1.324550	6.764147	-7.740450	9.072636	-3.273728	3.010693	-6.679834	-0.564225	6.898651	3.141018	-1.181134	3.452007	-3.288986	6.752058	9.830045	-5.826156	-0.126035	0.815902	1.093306	0.440195	3.451205	5.372963	9.156661	7.499787	2.297591	0.484262	6.761693	7.533888	3.831177	
0.200313	6.648578	8.909021	3.329831	8.571580	7.644028	6.674097	-8.248809	6.388655	0.373165	6.855047	5.056014	9.429915	9.100991	4.730499	2.327571	0.993544	-8.767022	-8.713278	7.270008	9.715740	4.561070	-0.770072	0.093531	2.530795	7.126738	4.048387	8.265948	1.278900	6.273471	-4.966667	-2.278081	-8.967536	3.578052	-4.523423	2.051538	
-7.395078	4.461968	-0.386865	8.814796	0.576896	5.463515	1.971007	-7.261957	-5.854193	1.123930	3.416643	-7.249402	2.604215	6.497216	5.706969	4.600545	8.252078	-5.349050	-2.570172	-7.039406	0.956932	-7.423619	3.654457	-2.062287	-5.929665	-9.417687	-6.329749	-3.199301	4.747404	8.402147	4.231303	2.155990	4.530038	3.931267	8.160443	1.825269	
7.186422	6.277442	-5.000332	5.002443	4.569850	6.768204	-2.949624	7.829164	0.671445	-2.943124	-4.673756	8.319953	-8.739477	-9.546524	-8.231003	-3.576551	-7.698351	0.036096	0.473535	2.007646	8.651370	0.117748	9.894000	6.165308	-4.283553	3.689778	9.984469	2.790547	0.764097	-5.170974	1.457334	2.792611	9.248120	9.687260	9.177781	-1.386636	
0.392289	9.914742	1.544071	-5.420851	7.551407	-7.099160	-2.227455	6.651811	5.764210	7.152097	7.893911	2.515023	3.276600	-0.888946	1.134032	3.592938	5.046577	-4.496068	1.476307	6.756220	6.975880	4.607611	-4.189360	7.407595	-5.647578	1.424887	2.007127	-1.872758	7.778574	3.462305	-2.735946	2.272322	1.096035	5.003832	-3.202562	3.708789	
-6.519958	-1.580082	5.691877	-1.779463	4.606653	6.598333	3.002743	1.554704	3.080612	-9.143304	-6.952327	6.456599	5.885572	6.105641	7.104334	-7.799650	9.289366	7.699143	-2.052418	1.163239	7.539038	1.767679	-3.945668	5.475898	1.117547	3.601409	7.524867	-1.705565	-5.795418	3.830661	-0.612874	2.474175	8.170691	4.465825	0.502480	-1.414953	
4.369369	-9.978301	8.941349	7.569458	2.323635	7.059302	7.167475	1.541298	7.607957	7.568783	-5.328210	-3.208930	5.289764	-9.908358	-7.386339	0.204003	-1.518545	-3.928098	3.577193	4.921344	8.563190	8.383597	4.562186	5.856619	7.532400	-0.448672	-1.854282	9.275998	-5.330893	3.211415	-9.818131	5.895539	9.904155	4.581348	2.047608	4.748040	
-7.675107	-6.383748	7.910293	-7.212874	-8.239644	1.256620	5.707743	9.821962	2.318750	-9.350019	4.846533	-8.304535	4.346995	6.717548	-9.307460	-1.970646	-2.842598	-5.239848	9.570942	-2.631731	1.780721	-3.388061	7.218278	4.635756	-2.306991	8.008677	-4.829213	8.067289	9.078361	5.791879	4.212879	2.524640	3.018429	0.585486	3.509260	6.386144	
4.033722	8.947023	8.186515	-0.720884	8.116932	-3.653722	5.056783	1.120154	-1.423901	4.596722	1.461294	-2.277771	-9.512147	-6.444654	-4.842919	9.198828	8.010818	1.628297	8.605886	5.685930	-7.781935	1.017098	1.324541	-0.683110	0.088302	0.185863	4.469535	3.408166	8.164587	7.043106	3.797911	1.794893	-9.088040	4.092533	7.053580	-6.266699	
-8.051811	-1.696632	4.119906	-2.102523	6.502960	4.386253	9.356546	-6.235915	6.730483	-6.521478	-2.407659	1.800085	7.124406	5.613338	-1.666622	5.511174	-9.404188	2.180324	5.644569	3.248665	3.754886	1.280187	9.320064	1.168610	3.673051	6.581066	-6.951447	8.296627	8.403237	9.227801	7.982707	1.606496	-8.345950	1.259296	0.173740	2.090257	
5.209051	5.115862	5.030378	9.940532	8.502171	9.726452	9.408222	6.898437	0.756976	5.143703	2.359054	5.574546	4.342147	8.783176	1.276055	1.831611	0.008367	7.022250	1.489046	5.847483	-2.789879	-6.819448	-0.202521	9.933746	7.726561	-3.323698	7.436817	9.214428	9.146749	6.588804	6.462660	-7.030022	4.751059	-8.008314	3.719308	4.432031	
5.163894	7.630185	6.705746	2.499538	2.961508	-2.051349	2.918755	-7.462255	-5.093300	2.313686	9.411319	-9.785519	-9.722297	0.446037	-8.570545	4.253244	-7.015119	-5.919653	2.200087	7.079832	4.039214	1.737050	9.791225	-3.252512	1.463931	1.677747	5.897599	9.517869	-1.040071	2.050485	4.338224	5.112174	0.332510	8.801564	-4.453373	9.835116	
-9.895900	-3.882323	6.784832	-9.588352	-5.605963	6.725480	3.210365	7.502337	8.608923	-2.644114	9.268107	5.486580	9.864709	4.030128	6.725781	0.972073	9.451510	9.381930	-8.240229	8.080871	-1.206272	-5.933044	-0.502836	8.152936	9.333533	0.379431	3.957771	7.663693	-5.566588	5.664522	-6.427075	0.241272	-2.964971	9.280931	5.476533	-6.992443	
-1.118365	7.898539	-4.615645	3.128081	-3.216079	-5.252448	6.978384	6.719028	0.987749	5.762635	-3.867101	-1.942742	5.560167	6.166408	-4.909340	-2.004059	-2.307173	4.236175	-6.206251	8.449759	4.527986	-2.134354	-3.016787	-3.108212	2.341875	5.236087	-4.254923	4.280993	4.367505	-8.363101	5.118239	-7.879836	-7.255348	-8.872088	-1.666234	1.702281	
-9.053068	3.187003	5.890014	2.396099	-0.765115	6.282346	8.196490	-4.571063	6.915270	1.836559	2.062007	-3.653163	-9.932825	-5.396062	4.535482	0.915986	0.830777	3.302019	3.899925	3.687048	6.393802	6.540605	8.485156	-1.134075	5.160149	-8.853490	-5.050800	4.775367	3.125166	9.411262	6.417287	2.766976	7.594210	-7.852548	5.522595	4.519443	
-5.518860	3.209797	-9.027579	-6.422320	2.199728	3.035207	1.807190	6.640483	4.606483	9.576805	3.363979	-4.601143	-4.405798	5.334539	-4.059853	2.180488	7.207129	0.639074	5.758898	-7.914613	8.226164	-1.439173	3.647270	9.408920	3.989175	8.654895	8.737548	9.144387	3.740407	7.133718	3.469674	0.467830	1.714592	-9.746707	0.320580	-8.053246	
2.442393	2.425442	-5.052802	7.324706	3.616486	-0.686609	-9.092910	-0.412923	6.706995	-1.601715	8.549691	8.583802	4.573311	8.949521	-4.443718	-9.913625	3.170423	-7.200126	-2.644646	-5.212870	-9.174375	4.591615	3.814452	9.337396	7.748664	0.524894	-9.189869	7.203564	1.223078	-7.423218	-1.725500	3.403781	-6.956456	4.702881	9.619100	-1.818962	

Risultato:
