
Matrice A di dimensione 54 x 54:
-3.346854	6.726579	8.009700	-8.535249	4.092676	8.539185	4.599471	0.449672	7.064632	7.168370	-8.443937	-8.435718	5.911481	4.419190	2.261702	2.197936	9.070295	5.792772	-3.077297	8.140385	-2.651438	-9.546637	7.667165	1.892682	0.395443	-6.331635	8.055829	-3.994078	0.514601	7.540732	9.102957	0.772909	9.606789	2.131876	9.275676	5.880056	3.617475	1.510920	6.662717	-6.268673	8.727578	-8.813667	-6.257553	9.443338	-9.208072	1.531887	0.736433	2.052286	-3.396903	3.843888	6.317821	-1.969874	3.345711	1.071230	
3.985315	6.904325	-7.020200	5.605445	-2.926244	-8.687168	3.706971	3.777524	3.743483	-2.665866	8.982037	-3.258317	4.626726	5.251744	7.977690	4.206355	5.087991	0.038693	-8.884688	1.334695	5.669912	-3.498405	2.038808	-3.139633	4.988569	-8.981916	-7.495276	-1.498052	-5.214677	9.419263	5.631317	2.032192	6.689129	2.063507	3.554303	0.658966	6.820946	5.370536	-1.810593	-0.129277	5.436319	2.672497	7.837414	-9.469736	-0.024583	4.692791	1.677363	-5.431751	6.622054	3.981919	-1.328029	-6.060398	3.315983	-5.503049	
0.746183	5.873744	4.765999	-4.584599	9.291171	-1.171545	6.022638	-1.724047	3.827838	6.449396	2.930679	7.260304	9.888006	-7.944315	-8.619934	6.766717	2.887194	-2.705059	-2.319556	0.139502	3.558055	-2.900810	-2.009228	4.797124	-3.691753	3.148931	-2.494681	-6.129723	4.255612	-0.006575	8.582768	4.869282	9.806799	-2.793664	7.241541	8.463460	-3.985491	6.582872	2.396149	3.708757	-4.808100	6.928113	3.574255	-9.337553	8.063546	3.881664	4.399852	5.764253	9.519620	-8.843347	9.143242	-5.227177	-4.746806	-2.005355	
8.535348	3.719467	8.856467	-0.137529	0.347449	9.688248	9.894777	-9.300036	5.406356	-5.352041	-1.442177	-2.348610	9.755614	4.036137	-1.095013	8.777590	-4.228469	2.107488	3.488105	0.620304	2.673741	-9.007334	2.289112	9.550007	3.066319	0.411350	6.170324	0.317228	7.632250	1.652764	-9.014383	0.962010	7.990624	-6.321970	5.318362	2.429587	1.338639	4.026406	-1.382701	7.522826	1.639786	9.564489	3.986852	9.801049	-1.417513	8.679015	2.655207	5.920345	0.042977	0.928163	8.905598	1.767670	3.500463	-8.087579	
2.919415	9.919904	5.122062	7.606535	-7.298817	3.085233	4.858419	8.104149	5.296536	-6.383936	1.602364	-9.290711	1.076941	-4.232980	-9.651981	7.115349	9.494399	8.099431	2.626966	-0.323854	1.269104	5.149794	4.061408	8.140910	9.837897	3.010888	7.418477	2.335224	-1.743786	1.765885	4.695103	7.770627	7.395944	7.819612	-0.344278	6.328627	5.560218	5.040017	4.140625	7.334453	-6.826132	3.104263	5.611185	4.930795	4.910630	1.050598	-2.752974	9.684890	5.039166	8.621972	7.805578	4.755148	0.589549	0.048713	
6.087350	9.844631	2.012561	-0.860393	-9.926161	-5.023919	-6.232510	-2.412611	8.073957	6.557329	-6.526041	-1.619069	-5.196253	9.324469	0.306871	5.966766	-8.526528	6.181986	3.612150	3.541477	-7.395527	5.351691	-8.808968	-1.958420	6.261045	-2.484190	-7.373960	-1.831515	1.265334	7.566813	6.644580	8.443245	2.393427	8.698606	5.128461	4.740910	6.870118	-5.695741	4.254639	0.088688	-1.697255	-2.677647	3.141482	5.888398	-3.482124	0.473438	-3.101649	6.928621	4.426053	6.076602	3.135017	-6.302580	6.305892	-5.444126	
4.141683	1.591418	-0.408960	-6.852452	-1.019176	-3.694952	-9.500212	-8.438834	1.549104	5.579682	4.633657	3.763450	3.696692	0.884838	1.576774	-0.085640	5.912655	-8.769562	5.805205	5.819619	1.336440	7.598764	-8.374003	3.645130	2.729941	0.128140	2.303347	-8.231055	3.733381	9.100074	5.551013	-8.062927	-6.642619	-1.947957	-8.753297	5.217430	4.822000	4.389244	-7.534023	6.552451	-1.997894	6.993391	-2.960024	3.752168	-0.569704	8.143803	7.621186	7.479915	9.001436	2.698706	5.695171	9.812640	-0.415158	4.185679	
1.885345	3.776187	-9.879197	-6.408169	8.568206	3.582013	-8.225408	4.452779	6.732294	5.259823	1.806900	-4.179177	-2.666634	4.481592	3.681903	-2.434409	-6.560677	-5.231363	4.261339	3.013531	-9.870437	8.747847	7.311575	5.878382	9.147542	0.049471	3.126219	2.812856	-1.105223	7.897197	-9.847355	-9.639058	3.442136	5.677879	8.851386	-1.528431	0.900531	-5.742584	0.865936	4.147096	2.179718	-6.996608	8.416479	-2.573534	-2.806052	4.456482	7.017752	9.023414	1.284665	5.012772	7.861294	2.364746	-3.588092	-6.061059	
2.208110	-8.133041	0.465144	6.001947	-8.009427	-6.920556	-7.252051	1.766262	1.761125	8.147517	3.412809	2.875391	0.533010	7.023375	-3.103309	5.514068	2.874345	-0.116585	9.999758	0.102568	-9.679110	4.658230	-0.693762	-4.684303	-9.600108	7.029589	-4.301554	9.627893	6.078918	-7.079754	0.399977	1.681317	-6.211393	8.963281	5.769589	1.857622	5.324744	-3.231474	1.108133	-0.511393	6.697414	0.694627	3.795662	5.200699	5.400234	4.277596	-8.235943	-5.425599	7.662182	5.182444	5.521333	-5.327686	-9.237432	-9.742850	
7.675330	7.218329	-8.808950	1.102033	0.957047	-1.289403	6.598012	4.403771	-3.784130	2.951135	8.526211	-4.830638	5.274839	7.393134	-1.937240	7.238662	2.970424	7.455419	8.742548	1.476958	0.117088	-4.127486	8.314610	-3.156349	-2.408340	5.400428	4.220756	-0.993012	-6.459031	-5.827522	0.485397	1.154532	6.389482	-0.192616	0.774846	9.133900	6.478689	-6.284214	1.390750	-5.006738	1.053513	-9.714732	2.554669	5.719808	1.999412	1.019158	-4.888562	0.814360	5.214296	-6.990693	6.959611	5.818407	-3.104137	1.347766	
2.762369	2.380656	4.667557	-7.807714	4.099509	9.356670	3.557852	-1.924971	-3.748427	-6.816969	0.587373	-1.831956	7.470259	6.405575	7.980130	-7.769190	5.438711	9.676591	0.821122	3.131098	8.635987	6.866551	3.578775	7.892133	6.251599	7.722878	5.482156	0.243607	-6.610321	7.148987	4.938821	1.434661	4.641749	-7.406766	7.521398	1.682519	8.789454	7.217508	-0.401787	3.096853	-8.798900	-2.253169	9.033786	5.989370	7.037372	0.143859	3.373260	8.400759	4.757775	8.024467	-2.001163	6.755023	7.841264	1.273266	
-0.330382	9.860559	6.185867	4.027796	2.145852	3.528876	-1.320489	4.017712	4.528395	4.000298	9.991479	8.175126	9.821270	1.927862	-2.074119	8.980255	1.752376	-6.253766	4.213679	0.253329	2.274354	-9.138303	1.679367	-0.927634	-7.275060	5.784636	7.843679	3.436335	-0.499847	3.785771	7.165640	-7.432762	8.786828	-8.168719	-8.317022	-4.663318	0.038398	6.587573	0.617195	0.309828	9.939501	1.287267	8.884228	5.653603	-0.280159	-1.472819	4.280586	8.957138	2.227090	-1.152303	-0.902323	7.656725	4.876808	1.424849	
-6.154707	4.331009	0.060464	5.555753	6.810002	9.514374	-5.718723	0.992706	9.302207	-1.777072	6.864546	-5.516520	1.849726	-6.340845	4.247111	-3.128923	4.099748	3.079833	0.221225	-4.456905	0.855400	-0.056705	3.137521	4.832668	7.847951	-7.484007	3.105908	8.778989	5.181872	7.096645	-8.492895	4.555447	8.071624	6.711078	8.054146	9.383083	4.724202	-0.945501	9.983011	2.760691	4.193357	1.177332	4.954025	-9.649388	8.056202	-4.879780	6.532810	0.079850	9.073495	9.977086	6.274503	2.231230	-3.835005	1.510306	
-6.723856	4.147271	5.177214	0.280276	3.398757	-4.384595	6.061069	5.061124	-7.916724	0.515462	-4.136728	6.125357	-0.892922	-7.472726	1.133815	0.853485	-4.144415	4.139543	-2.437992	7.839897	-8.719028	7.655199	-9.340237	-6.481577	0.964726	3.775304	2.091084	-3.925217	9.368355	-2.708659	6.841709	7.069551	-9.730127	-1.940056	-7.909014	0.803706	3.803258	-7.829635	5.165323	0.691642	-5.443262	9.172493	-7.079486	-7.309948	5.559636	1.671028	9.906074	7.227664	9.173340	0.871452	2.733974	9.736049	6.627788	6.033622	
3.222442	7.002417	-4.683238	7.462670	-8.458287	-3.101330	0.622364	7.010333	8.094956	-3.786833	6.126407	-5.903113	6.688245	-6.575529	2.934602	-8.805248	9.137581	-6.998344	2.859592	-6.643282	-9.175810	6.291421	4.218001	-2.367773	-4.847551	5.638711	-1.351733	-8.128901	-3.428116	2.315870	7.117432	-4.233676	-6.785052	2.253113	3.192480	-9.785767	4.022364	-9.318254	-7.072480	-7.006877	4.477688	1.454245	-3.690003	8.606004	6.754873	1.249935	1.197860	9.579525	3.437893	3.112085	7.314122	-4.889260	1.489409	1.289823	
1.256352	-8.083567	7.071442	8.227484	7.813707	7.249443	3.418245	-0.068960	-8.775674	1.986758	2.986403	9.611116	-8.471499	5.838792	-6.049666	-5.738874	8.702730	9.304403	-1.837771	1.752559	-0.599470	-1.564846	3.479159	-4.566032	2.046568	3.349126	9.129187	4.696535	4.779554	-1.232170	-1.783320	0.647484	6.223417	2.764236	-2.522898	-6.107473	-0.333483	2.137871	2.951414	2.133493	-4.022042	-0.654611	-6.786259	4.734836	8.559484	5.010960	-5.998307	6.563164	9.477520	1.088389	3.745554	7.580701	-4.432285	-4.808234	
5.291264	5.578113	4.201622	-0.387459	5.324677	5.860668	-5.444304	0.384240	0.393432	9.845578	7.061811	-3.162025	3.371702	5.823495	9.325730	-8.103641	5.567708	0.276744	9.071272	3.564064	8.925788	0.028906	-3.772452	3.618987	4.017191	3.572133	1.111228	5.007765	0.320702	6.748407	2.189137	-3.791751	1.840049	5.271361	9.670833	-0.154755	-6.432082	0.375768	0.198978	8.329103	-0.418519	-8.920881	6.119393	8.889247	7.163178	-2.990152	-8.264783	-2.902947	8.396793	-6.396538	6.838925	7.536756	3.379101	-3.870533	
2.525367	-4.100622	9.010405	0.063766	2.927296	3.483325	8.755497	4.035254	8.584349	-2.411897	-3.821285	5.400398	-0.309924	-4.352862	-4.990793	5.899236	-6.489253	5.742386	-5.246328	-2.211460	8.211607	8.807561	-4.863981	2.315371	-7.992978	-3.843461	4.387573	3.951910	-7.131690	-3.536172	3.486607	6.416017	-0.039222	8.467486	5.399781	3.081421	-4.462794	1.488567	6.640551	5.029521	4.964272	6.753686	5.783601	-3.012377	-0.420290	-7.879132	-2.002185	4.366776	-9.313214	8.269957	-3.372277	-5.905652	-7.510501	2.630770	
9.917841	9.483037	8.087533	6.085170	7.814964	7.894894	-8.869211	-5.531661	5.620625	8.202176	-8.826671	-4.610856	5.133100	1.280663	8.952511	-8.900421	2.025384	3.103153	-0.121645	3.555954	3.490749	3.234015	2.738019	-9.486401	8.212514	-1.382559	4.397728	7.708625	2.357193	2.102223	7.326741	0.434296	-3.151495	9.634686	5.409692	8.341825	6.438665	9.092828	-3.333837	1.728576	-0.870172	-3.091716	6.612285	-4.595553	4.537212	0.263396	-9.588459	0.759112	-2.449906	8.616508	0.801318	2.526865	6.095681	-1.153674	
9.198650	5.491465	4.886901	-9.728251	-3.924381	-9.366108	-9.505184	-8.042039	3.318311	1.813798	-1.493086	-9.256663	7.650173	-8.146294	1.118889	-7.580013	7.151078	0.111995	8.184225	-4.601812	1.451788	-2.843085	4.171090	4.734561	5.068965	-1.645022	6.475529	2.384073	-1.006152	7.083163	-1.870228	-9.745652	4.986221	-2.677758	9.798049	6.261753	9.442281	-2.226248	-4.363567	-6.285877	-4.812631	-9.754024	-3.679709	-3.397863	2.102244	0.808896	4.975383	-4.211029	2.914333	-0.595731	2.318755	2.929830	-6.775965	-8.353112	
2.277069	-1.759226	0.213941	2.767734	-7.046809	5.252853	5.465645	0.832902	4.806232	5.307278	-2.566530	-5.335754	2.277476	1.845895	5.579055	0.426954	9.128534	-3.356824	-7.549858	7.047218	4.401892	9.410660	2.947749	-4.642814	0.621479	1.673004	3.921255	9.187000	2.970015	8.411980	4.838304	-0.456162	0.808156	0.669484	4.801425	0.344551	6.801576	1.676542	-7.589157	-4.727120	-4.220268	7.250333	7.158540	-7.863037	9.837336	2.130740	7.600256	5.802318	3.710604	-9.474744	4.751735	7.650148	-5.668563	2.507282	
-2.056779	2.517549	7.544471	-3.557030	-8.095796	5.136211	-9.770514	3.027236	-8.655588	8.650548	-5.916592	2.220197	-2.803137	2.123226	3.654965	-5.960564	1.932503	4.452038	2.377856	2.328137	2.049759	-2.444573	0.195112	6.608268	-3.041363	9.087441	-8.807492	-0.609610	-6.530577	3.839801	2.385215	2.854901	2.483132	2.763110	8.375572	9.910622	4.400173	4.270649	4.551986	8.819539	-3.805580	5.916762	-4.524640	-8.541965	1.472304	-5.218618	1.061097	-2.445996	-5.813048	-0.724933	9.985474	-9.150523	0.251027	-7.412931	
-7.484551	7.468155	0.177557	3.056923	5.548409	-9.449121	4.773058	1.876466	-4.998385	-9.068089	-2.313431	8.542806	-7.569823	2.475878	-6.879428	7.359027	6.135530	-7.760302	6.406438	8.280185	-3.443289	2.394300	-4.663064	2.861946	4.273487	6.545242	-8.803908	-8.258244	4.364559	1.376382	3.686153	0.507263	6.936630	0.246265	-1.806011	1.877858	-3.582675	-6.108404	6.167789	0.124743	3.991160	-3.373463	-1.938185	6.458000	0.849531	2.339161	-8.462274	-3.133350	-0.018850	-6.560525	4.627349	-0.345221	-5.654109	2.831751	
9.251367	-1.571906	8.528854	-5.908182	3.649908	2.039646	9.279055	8.810505	-4.833075	8.186091	-0.628204	8.728417	4.532141	-2.428722	5.921837	-6.549412	7.158156	7.061325	5.939833	3.506852	0.258203	-9.611780	5.255603	0.922011	3.785991	5.199860	6.560004	5.968817	3.196597	9.348636	7.805581	8.942368	2.627547	8.071097	5.484817	1.127574	4.085339	-9.092295	9.709310	3.716913	0.488680	-6.078887	-9.510198	5.280172	7.164807	-7.193690	6.277575	2.213852	0.251659	8.636887	4.274472	-6.113210	-9.579429	9.388778	
6.380244	1.454343	-8.276718	2.609549	3.632654	7.109788	6.769339	1.421081	-7.622003	9.044382	0.146937	8.591430	-6.301087	8.721524	-2.687282	-1.516393	3.897806	1.760272	4.425365	7.177459	6.189840	4.802076	-9.642269	-5.558636	0.665129	2.518050	-6.595694	-9.513866	-6.323865	5.747952	1.531281	1.088193	0.931922	5.688523	-5.886847	-7.608718	-0.836134	0.643447	-1.165309	0.726058	-6.784504	8.866093	4.766982	-1.186765	8.543133	-0.166053	-2.568852	-9.122846	0.742388	-5.692008	-1.111995	3.557849	1.979410	8.755548	
4.926116	6.359545	-4.843257	5.541814	-8.731822	2.628171	3.571657	6.227367	-5.485301	3.028918	4.781330	-4.670400	6.919564	7.037147	7.934342	1.357026	6.306020	-7.898913	2.484768	5.003765	3.996582	6.023818	2.186246	5.475988	3.581694	-7.246735	8.903027	-2.739834	2.222209	-1.820161	7.805496	5.646645	8.383311	1.958221	8.540371	-0.124399	4.131914	5.857509	8.632725	0.143241	4.399762	-3.673118	-1.461726	3.629204	-1.936734	4.956146	6.015981	4.086745	7.679983	1.152699	-1.134043	-1.934858	5.458703	8.924402	
-1.226489	4.246847	1.198678	-7.859399	-8.342278	3.690297	4.024597	-5.546629	5.404904	3.621460	3.930444	-1.304080	0.134975	0.621525	7.923060	1.175382	2.045269	4.756518	7.980425	-6.365950	-3.825599	-6.886587	1.573350	5.610406	7.187567	-6.428791	2.042212	-8.691986	0.396955	2.963088	-1.111586	9.979446	1.198073	-6.389918	3.683910	4.842731	7.046734	-1.299086	-0.389311	4.969934	-4.163508	-8.739046	-3.385774	5.338994	4.804560	5.131894	8.737728	-6.352174	8.585785	-1.457565	-7.014041	3.267030	3.397797	-4.016627	
7.312587	3.513994	-7.796474	9.846455	-4.381524	4.633134	1.090900	-4.859889	6.736308	9.349448	9.396006	-1.398740	4.294464	3.936002	4.496336	8.108255	-0.295773	-3.353986	-3.804782	6.713246	2.960249	-3.417607	-1.379843	4.435039	3.548420	9.024154	3.796771	5.510663	4.270450	6.835679	0.311030	2.797581	-1.933628	4.000038	8.057915	6.258147	0.606390	-9.362417	0.369683	-2.956517	8.504719	5.824901	3.451156	3.471999	-7.158807	4.026437	5.390535	2.073036	8.965407	-1.431621	-0.105729	-4.016074	-0.724804	1.299085	
3.236562	1.747819	9.453371	2.547806	-8.495103	0.783442	5.355769	-0.217481	-8.695454	5.304100	-3.742405	0.633192	6.758486	7.358869	4.936041	7.180119	3.878651	4.986364	-3.403504	5.962484	-2.892535	2.770886	7.547148	6.987403	6.503929	-1.988767	6.796725	0.773565	4.162592	8.777129	3.366154	-5.883328	6.526668	9.904200	5.169608	1.778377	-8.745793	5.632071	5.922997	3.935466	5.166553	8.349665	8.611021	-4.329874	-1.690853	6.690994	4.492463	-7.812046	8.534559	2.226416	5.452100	6.135861	-4.672747	0.760118	
1.084686	0.004144	-4.447593	4.172162	-3.012836	8.197078	4.906760	-1.490763	-4.492916	9.348530	6.436115	9.290776	3.701963	1.884344	0.975368	4.466827	3.894503	1.766396	1.920133	8.788423	8.754633	9.174115	2.806153	6.184006	1.155993	5.223891	-8.365030	-2.352629	-6.124650	0.883265	6.383914	-4.807563	4.503222	6.276141	-7.306177	-7.248269	6.220596	5.086872	8.382721	-3.967681	-2.697191	2.187832	1.919426	6.018974	9.132918	-2.216668	-1.286877	-0.171873	-3.553401	-9.585840	-8.005682	-6.602163	2.891743	-0.822621	
5.692181	8.253714	3.773193	-7.098838	7.137018	9.522687	-3.520934	-7.030684	6.608870	6.689045	7.661563	4.190981	8.455564	2.012141	-5.376580	-4.799237	8.420963	9.646361	1.232709	-1.033725	0.627882	1.251031	-8.372593	0.535186	6.961651	-0.141719	-3.803688	-9.112988	8.773666	6.504329	3.684765	7.275023	4.729852	7.299619	9.205392	-0.053408	-9.346562	6.907357	1.062059	-4.658329	7.780692	6.745646	5.268525	1.732847	2.652255	-1.129653	1.768561	2.547456	-8.436167	8.054079	4.368854	2.028557	1.198896	6.259912	
9.979272	9.691617	4.687282	3.653347	6.662586	8.662131	4.528044	1.140356	9.147624	-0.963280	3.696429	2.755020	-2.146156	-1.471413	0.306182	2.830109	1.032269	-9.244139	3.695488	-5.860453	9.542542	-3.814373	-9.063089	-9.140319	7.844772	-4.436848	-9.291269	-3.636194	-7.619800	7.386082	7.395167	4.874552	3.885262	3.323684	9.102368	-0.913518	-2.157990	-4.497067	-2.346894	-5.996258	-7.019446	1.660979	7.532942	-6.599124	1.948876	4.096994	3.950126	4.091448	4.165651	8.166071	3.050333	2.718975	8.023700	9.784276	
-9.473852	-1.868898	8.424348	-8.529711	1.477738	-6.581256	7.775541	-2.361447	6.306948	-9.986097	-1.179418	8.604053	1.839715	-2.948964	-7.182317	1.708650	0.343947	-9.287529	3.554219	9.764993	6.607565	6.131980	-9.282938	-8.525920	6.378156	5.315273	7.752619	1.542788	3.583387	-7.149832	-0.781549	-9.411482	9.981418	4.339509	2.258420	3.292094	2.967243	-3.701380	5.839923	3.168753	-0.717662	7.595345	7.936845	-4.075516	2.623560	1.434913	-2.521851	8.783336	6.504800	-9.368600	2.354576	6.356475	-8.537195	-8.044646	
9.308734	5.069497	-3.997288	6.074332	1.587514	1.086357	8.939941	9.467023	7.585772	3.156022	6.887094	8.711011	3.281195	1.784126	-8.666689	0.807313	-3.167871	8.716330	2.115360	6.223489	8.844045	0.644790	-3.708672	9.208670	-3.402678	0.136348	2.177948	4.918499	3.583189	0.718226	1.821509	-2.523406	7.361173	2.842066	6.460968	4.846425	8.810310	6.203549	0.061300	-5.390940	-8.157022	-2.684497	1.956913	-9.754049	-5.432855	0.040706	-3.586833	1.275909	3.554893	-7.230947	3.567040	-7.610085	-9.739995	6.478500	
6.960310	5.096911	6.988460	7.565890	9.984233	7.864850	8.298957	1.543284	9.681876	-0.762976	-9.545802	5.236672	7.961701	-8.507756	-5.164587	6.680714	9.878466	-9.748920	3.147611	0.401268	9.367573	0.006726	3.294438	6.411945	6.952333	-2.650655	-1.153904	-9.711432	4.176719	-2.853805	7.308091	4.727692	8.348344	9.157184	7.890973	-3.815463	3.693688	8.647964	0.970338	-4.249321	-6.072425	2.248927	0.174646	-7.202869	6.323149	-5.439302	-9.422920	0.302246	-0.076513	7.682830	4.297978	-7.469273	-8.129624	-8.170994	
3.848589	-1.142183	0.740446	7.641776	2.619014	6.780280	8.024544	8.513500	2.347848	3.031280	-0.048956	3.625637	-2.203731	9.005166	6.018476	4.112383	2.494435	7.373358	-0.086783	-1.604120	-7.846635	8.040304	-6.695287	-2.439930	6.678884	2.852483	3.706713	-9.405355	-9.589236	5.531817	1.491057	-3.992359	1.517665	-7.103676	-2.919138	0.791359	5.700673	4.333322	-5.462837	4.611699	5.050020	-2.027450	-3.151872	8.074899	5.239916	6.972520	8.068664	6.103505	-4.193709	-6.619690	6.257669	5.231130	5.768024	-1.460018	
0.296262	-9.925395	3.017331	0.047130	6.582872	1.788988	0.932497	0.223654	5.622489	0.480694	-1.148222	-3.627651	6.696188	8.189874	-1.361621	1.619804	1.184043	8.490453	-9.983664	8.052749	9.368266	9.090866	-4.500575	0.675300	1.472752	6.940536	-6.565571	-7.014064	4.422721	-8.240393	4.777966	-9.553050	-8.059664	-7.129837	5.844697	4.693147	-0.218902	0.021611	3.021796	4.701429	3.748452	6.247117	3.441375	-7.787663	2.370423	-6.691230	-0.429445	-8.567137	-2.078919	-5.430053	5.336508	-0.686074	1.110976	3.032868	
4.522843	-5.187074	4.797025	0.074069	6.866459	-5.019532	-8.206126	-3.360103	-6.867958	-3.058152	3.862929	1.259779	2.357851	6.300535	3.652066	8.377483	5.568575	2.273513	2.627172	-5.573599	-3.712353	-0.408037	8.032864	0.271720	4.326546	1.315412	-3.080770	8.142308	9.827152	-9.134083	5.860546	-2.671063	4.488987	6.874945	4.753312	8.200275	-5.321346	3.094253	3.030589	7.897590	8.993013	3.457508	-3.032261	3.830183	0.147424	5.112563	-3.764049	-2.117921	0.402719	1.493531	6.150678	1.708779	-4.609720	0.240926	
