
Matrice A di dimensione 72 x 72:
-5.584514	2.771977	-0.949473	9.100884	-8.870184	4.321172	2.164240	8.249082	8.959853	8.136472	5.192231	6.303792	6.686707	3.448737	-8.177865	-1.102506	-4.953392	0.129648	-6.207623	1.647363	6.673590	-8.540840	-3.862393	-6.024030	7.576228	-3.159503	-8.161362	2.322979	-3.753412	-7.389531	-5.503564	7.881634	8.169421	-8.149336	-7.616804	-0.409334	-2.669406	-8.718466	6.957180	-9.079668	2.429126	3.538948	6.305802	-3.236198	-5.003087	-5.695219	-0.630084	0.142188	5.619409	2.851940	-0.664072	8.165797	7.420350	1.290520	3.659734	-4.994448	3.159424	5.540653	5.001884	6.437182	7.651983	-7.393363	2.178898	4.422735	9.352920	6.344382	0.551591	-4.398763	-4.318082	-1.229080	0.925488	-3.435784	
-0.302258	-1.234610	-0.033138	-8.721339	-2.049130	3.501453	8.656622	8.753261	1.609930	2.516828	-7.900731	9.882272	3.033299	5.133508	7.944578	-1.252102	0.911740	9.155752	1.172348	-0.184719	8.723557	-5.858581	7.064042	-4.753625	-3.201150	8.233282	-5.792203	-3.667675	-9.563158	-0.557192	7.918716	6.876894	6.887421	-6.979974	9.928593	0.316880	4.827907	-0.490182	3.394705	-9.660734	4.175027	9.384965	9.559408	-0.847094	7.631830	8.787923	6.261900	7.111718	4.251952	4.329953	4.238740	5.836545	0.393375	5.063265	5.866525	-3.612116	5.523788	0.853658	3.164248	8.998392	2.205826	5.165675	-4.461950	1.064050	7.322722	7.878018	-4.669963	3.715390	0.191815	-1.229786	8.204428	3.597571	
5.749248	7.859903	7.146803	-9.486526	0.641587	6.636826	4.689460	6.474922	-6.163641	-3.716118	7.236970	5.481824	1.131689	2.646056	-5.516691	0.324543	-9.927468	3.348695	3.052339	-6.817612	0.488699	0.609060	4.840370	-2.880217	8.896570	3.515615	7.224729	0.293073	7.995397	-8.196293	9.282239	-7.826848	-1.479715	1.993035	7.901257	5.013515	-5.227974	-2.286448	-7.047977	-4.008519	2.395275	-1.302403	-6.444600	4.410388	1.956392	7.438695	-0.690749	7.980380	-8.175501	-6.073449	9.679693	-4.496275	0.229447	9.529430	-4.799794	8.527359	5.578145	-6.725562	3.138879	3.608669	6.695339	-1.532598	-3.052054	3.173405	-3.961898	-1.919298	0.990571	-6.243160	0.971254	4.899649	4.644298	3.708727	
-8.959251	8.500506	9.285882	-2.698283	6.065434	7.895571	4.215929	-0.213015	7.031621	7.775465	2.917052	1.994603	4.066170	-3.914844	8.072204	-0.793657	-2.310710	8.260316	4.344793	2.733355	5.137863	0.579489	8.917948	7.133339	-2.110778	4.885718	-4.812398	0.068799	-8.898484	6.654211	7.506517	3.794719	-9.232656	0.351670	7.516616	1.627255	3.089247	-0.844885	8.691723	1.905046	1.265510	-3.261789	8.142407	5.858185	-3.679710	6.719908	-7.435219	5.184211	-3.120494	7.164543	2.384685	-7.792539	-1.773751	3.653105	3.462438	8.129697	2.595146	-2.034938	3.668669	4.354548	4.487523	7.175587	7.570059	-2.374828	3.462462	2.387554	-8.335290	-9.069050	-7.953435	5.786040	-4.161198	-7.636465	
9.997804	1.464522	1.173006	-9.070949	-9.358153	7.448096	-9.514525	-8.108591	4.593888	6.133591	2.446074	0.600377	0.041247	0.043413	9.674327	3.482733	-9.762775	9.605806	9.585564	-7.500176	-1.758333	8.293703	-1.773689	5.828778	0.977901	-6.183083	3.567005	5.465373	1.841941	7.457871	-4.166364	9.194074	1.062355	1.316989	-2.791148	-7.770894	8.768753	3.795444	-0.038216	-7.818594	-3.775682	8.644994	7.105776	0.767887	6.157055	5.708335	2.290094	-1.163081	-7.484182	0.713163	2.550485	-4.434157	9.066835	9.973434	0.524447	9.349309	2.912749	9.138390	-4.566658	9.534374	0.250937	6.902314	0.021588	-0.960512	-5.563444	0.352656	4.885216	-3.334433	4.302510	-8.955202	3.752065	6.289563	
7.041079	-2.150124	-6.178896	5.165523	-3.055682	1.638117	-7.832818	2.896213	-3.842743	1.368917	-9.937533	6.290769	4.716517	5.768350	4.490482	-6.586534	-0.740259	-1.526949	7.987867	0.334519	-0.623677	8.748133	-0.639022	9.501230	-2.305710	-8.438895	-7.727469	5.835214	5.856632	1.683082	-0.704671	7.738636	3.994224	9.113088	6.569317	6.121057	1.717350	1.364570	-5.432618	3.686539	7.098860	1.906522	3.392977	-8.527099	8.003062	-3.647356	0.180779	2.838413	3.423463	1.347020	-5.064132	-9.816697	-9.556528	9.939314	2.740052	1.167797	-9.274508	-6.557709	-5.410045	2.383266	3.420131	3.722688	8.111503	6.973274	7.945977	5.183994	-3.518150	-1.233632	-8.624715	1.589760	2.012599	-0.329495	
8.855949	2.470972	8.952174	9.735803	8.807213	5.543821	2.270752	3.730684	3.483601	5.013502	-4.548707	7.495440	7.066433	2.632726	3.786733	9.035877	6.844449	8.045521	3.960690	1.350349	-1.327764	-6.690753	4.506801	8.263438	2.023671	-1.293677	2.146646	5.184854	-5.588628	-7.408797	2.924278	8.980001	7.855961	-8.736422	3.659458	0.909499	-6.351110	6.476818	-8.132699	-8.829613	-9.789390	9.427324	6.959673	6.370096	2.910031	1.489669	7.467204	-7.996247	4.893838	7.204144	4.159665	0.987342	3.547577	8.021778	0.392325	-2.930762	-7.465577	-3.957019	5.690050	-1.427771	5.683172	1.101297	6.616481	-9.345632	5.332173	1.513535	-9.462459	2.412627	-5.233340	1.594076	-7.530098	7.130941	
2.369875	8.459458	-5.276689	6.726831	7.444670	3.085911	-9.069068	4.317209	3.502755	7.695041	8.579346	8.439554	6.867273	3.071700	7.091942	1.348095	8.152827	5.571945	4.318877	9.134600	6.530210	-0.966146	9.421698	0.572864	-0.346993	-1.408670	-2.652340	-3.416666	4.357930	6.986257	-7.934728	8.868356	2.053602	4.386683	-4.735915	1.952302	7.021548	2.664833	-5.574715	3.496768	4.412515	0.628974	-9.867981	2.665799	6.344632	7.980183	3.021026	2.542759	-2.931517	4.001226	-5.944101	8.284073	9.673677	4.174171	4.043875	1.394763	1.042509	-7.197031	4.621447	-6.054538	1.872517	7.622166	-3.425594	5.584880	5.236838	2.316204	1.869587	7.989877	-1.401212	-0.958278	2.812575	7.722912	
7.924236	-9.763166	-4.799093	-2.267103	4.887243	5.391150	4.079663	2.096893	-4.777731	8.224186	7.902733	3.269246	2.283849	5.113325	2.831629	4.608458	5.231506	4.071864	7.209846	4.050079	6.730931	3.254504	-2.628660	7.910505	1.583577	3.136225	0.436724	5.569257	8.181661	1.299719	9.498294	1.760381	7.414249	-8.718073	6.108023	6.730896	6.326749	2.631158	2.378646	6.538233	-3.358214	4.345431	-5.920282	-2.906635	4.931828	-8.200996	4.420870	3.450784	-1.256706	-5.431833	3.412228	3.078423	4.995428	0.645774	-8.656345	7.989461	9.960067	8.029603	9.391461	1.840346	6.729267	4.754368	5.499800	3.582261	1.144089	2.625885	-1.637081	7.096562	-8.852867	-9.445234	-5.007231	-9.914698	
-5.039433	3.747701	-4.246579	2.227550	6.674475	1.638054	9.830814	4.940430	7.545944	-9.368671	1.716686	-7.613173	-6.493797	7.963949	1.505793	-1.000454	5.406593	5.087684	5.535484	5.542250	-1.602777	8.490809	9.160261	3.564780	8.542797	4.122854	7.810802	-9.548187	-3.172404	-9.889779	2.051657	5.746122	1.897763	2.675957	8.361443	8.932466	6.190020	-6.079238	1.597381	-2.754961	6.791029	-8.517220	9.846826	6.516200	4.946591	4.697509	0.874890	7.713245	7.449245	-6.061419	1.001051	7.338247	2.960600	0.118792	6.012906	-3.563650	-5.639274	1.097576	1.962790	2.940379	7.258501	-0.482144	-0.573406	5.046524	-8.783528	-0.039819	-9.146682	-4.889309	-5.204598	9.694497	7.027938	-9.711079	
8.178018	-9.429970	1.178702	-7.125944	-2.179702	7.939458	4.855004	-7.524931	-7.554411	8.786894	-3.211093	4.447596	8.941635	8.217775	8.721706	-4.690331	1.822407	1.107315	5.535627	8.763015	7.055354	-4.206492	8.756178	8.610237	4.991625	7.721455	4.920915	-0.556504	7.949924	-8.595893	4.161402	7.416470	8.596644	-5.138206	4.604077	5.100072	-4.537522	3.389936	7.459451	-8.919282	1.028728	8.322362	2.462872	6.205043	2.509864	6.780842	5.581883	0.106558	-7.606726	4.874494	7.675336	9.550772	0.003624	7.475552	-1.930586	-9.255286	4.591485	-5.176034	5.233680	7.711650	-7.892363	9.104680	6.517667	8.161609	1.256614	2.061867	6.111467	4.768350	7.111927	-6.927026	5.446657	1.792487	
-6.167224	7.333894	9.781674	4.678881	-2.752953	8.798589	-2.414246	-6.655505	0.581292	8.775460	-6.241889	-9.243307	-5.751795	-4.647887	9.685536	7.217360	6.969083	7.611858	7.815342	3.366682	-0.473615	5.833157	0.220340	1.619874	7.638540	9.930238	7.856470	2.251591	8.902308	0.095365	2.397007	-3.588692	-0.952385	3.766761	-5.191039	1.978425	-8.125080	1.707603	-0.187339	6.647942	-4.219591	3.733623	0.757232	-6.501936	-5.918693	-2.200260	0.775285	9.387735	-6.633745	4.537269	7.579263	5.250377	8.103254	7.055919	-4.576786	-6.424327	6.207215	0.875575	7.992862	1.102535	9.521890	-0.362185	5.502360	8.688659	-5.106886	-1.339654	-4.045997	3.381764	6.624243	4.928131	-8.201363	8.621738	
1.728128	-5.429091	-9.312316	-9.488682	2.272417	-2.154733	0.031166	0.588521	-8.842483	-2.961456	4.072721	6.739062	-1.143356	6.345101	4.699443	4.189534	-8.814971	1.361771	-2.035942	7.724528	5.565579	-4.490371	-8.027221	7.994928	2.802716	-5.898850	-6.575798	2.914642	5.394269	7.215556	-0.167893	3.393074	4.611489	8.236903	8.954627	8.113548	0.190904	-1.860100	8.986951	2.578577	5.094593	7.036257	-1.273077	6.616385	-6.125452	6.944235	-2.252416	1.046766	-3.222868	8.110181	4.029609	-1.323849	-2.254560	0.878157	7.900553	3.156830	-8.829427	8.169433	3.282626	5.511338	9.741765	9.050290	8.019335	-9.217731	-3.131582	2.805969	6.577683	-7.255866	1.769371	-4.727250	-9.426852	-3.983462	
0.049246	3.426081	1.125656	6.543017	9.940032	-2.855328	7.907314	-9.260954	-7.667427	6.684708	-3.288656	-0.651553	3.472887	-4.215075	-0.397203	-7.378717	8.524254	0.940682	-6.342774	7.388393	9.058238	-2.790683	-5.782146	7.380801	-3.338805	4.690830	-4.834000	-1.965593	-0.439860	4.018091	6.565128	-1.842780	-8.918816	-9.193042	9.719837	-6.617123	6.238848	-8.113764	-6.592327	8.997751	-0.900663	8.898264	-9.987773	7.290684	0.811295	3.303748	-0.367946	-2.254761	9.266830	6.222740	4.656770	3.762050	4.637636	-0.813569	-3.347761	7.033185	2.852868	8.948347	-5.092993	3.150411	6.468133	9.287629	6.066304	2.968277	1.890664	6.484429	-2.499835	6.906485	7.790237	-3.225644	4.118521	-7.809057	
8.631133	2.702712	-0.368727	-2.744721	-9.733479	-0.397161	-6.977109	7.573690	8.841233	-5.411656	-7.694934	-0.540272	1.879517	-9.367059	-7.475250	5.593246	-5.071007	3.111423	6.965318	9.754484	0.193133	2.578823	-6.614955	0.806054	9.630132	5.809609	-2.406656	-0.333121	6.027706	-5.242172	-1.267339	2.905386	4.793748	5.724400	-9.837226	4.083116	-8.480059	7.900992	-1.406782	-8.536812	3.468100	-2.999933	-0.784856	4.120177	6.868103	3.360176	4.859666	-8.531959	8.981325	-8.451876	-1.415119	0.934734	7.374269	8.969804	7.244079	0.996245	1.417464	7.193489	2.347713	9.791267	6.532013	5.445705	8.923289	-8.783396	3.576076	1.107395	9.720923	0.399774	2.825479	5.790642	5.486582	2.332695	
5.809544	-1.869673	1.987267	-0.921778	-4.817448	4.813955	9.600066	9.859937	9.258990	6.944563	-1.981671	-9.240504	8.511733	3.573104	-6.131004	6.323531	4.971398	-5.993625	0.890587	9.879574	6.686975	6.122055	5.335811	-0.276988	5.628868	1.826529	0.960078	-9.840356	7.303063	0.592541	-6.707958	3.511849	-0.749602	5.705432	8.206811	5.788862	5.372948	-5.198618	4.901210	-2.134674	8.823029	8.844876	-6.131916	-3.302453	1.505108	4.586461	5.069841	9.251842	4.512160	7.668105	7.577415	-1.128393	9.249240	-5.393679	4.094291	-8.600297	9.388556	-7.132368	5.502326	-4.454238	1.013473	-4.279373	2.582038	5.104792	4.252961	-1.563909	5.684172	-5.887881	-7.259430	9.381419	6.342904	2.306377	
-3.531451	-3.291705	6.265354	6.036551	-4.515480	9.494845	1.329458	7.736610	-1.116596	3.281308	1.756387	-2.102986	-3.072259	6.588344	8.900228	-5.450947	5.939431	2.290199	3.673072	7.627009	3.631794	-8.928799	4.799971	9.926828	8.104678	-3.137551	7.516067	4.235712	2.266062	-6.409789	1.550973	-7.220744	6.192430	1.847988	7.392793	-1.869036	-3.396309	9.023297	-6.105956	7.507933	6.918175	5.034646	6.326851	2.263546	-9.724685	6.117891	-8.720519	-7.741941	-3.343270	-0.275172	3.292962	6.349345	4.728490	0.495310	1.154784	4.012931	0.833648	2.749211	8.349571	-4.487144	6.058309	9.854368	8.603864	-0.097039	4.569289	2.390959	-6.010431	-3.988185	5.558275	-0.940191	6.278635	1.518000	
2.204598	8.609411	5.294485	5.962868	-2.243441	1.341702	4.405863	3.030519	-3.864106	1.585675	-3.813945	8.078143	7.019453	-2.544806	0.683708	-1.626066	2.622540	7.614952	3.897272	-6.112950	-0.807169	7.936555	3.008837	6.799840	-5.557014	-8.264188	2.190754	0.128762	9.633341	-3.310531	-3.678437	4.746155	1.965744	-6.608810	1.533049	-5.462540	9.761691	7.389472	5.358252	3.212372	-5.015918	5.837075	-6.245390	9.445750	-1.660392	-8.301515	4.989980	8.782319	9.506943	-3.412111	0.419728	6.599408	-2.125931	1.165167	-0.581760	8.222800	-5.208032	-5.103545	4.411750	2.895001	7.803276	4.298899	-3.577842	0.054939	5.944700	4.886336	-8.649175	-8.348504	9.251946	-9.417916	2.331545	1.549554	
2.860940	6.297924	7.141751	1.573166	1.200790	-6.856864	6.203084	-9.736199	-9.666448	-5.689729	6.821721	4.800126	0.304689	-2.706832	1.064459	-2.602794	1.784994	5.249176	4.145898	8.127985	5.157853	3.121650	1.611215	8.290482	-3.744590	-1.047541	8.346700	-2.226862	3.124533	-4.275996	9.949111	-5.600447	-3.486341	6.030738	2.423262	4.243065	3.312661	-6.889905	9.536441	8.369460	2.110417	7.158465	9.508786	-7.071032	3.332835	4.214709	-4.813637	9.082807	6.518289	7.155616	4.730435	-2.323287	7.947976	4.247968	5.834573	3.320601	4.043949	1.912361	2.187016	-7.080765	-8.921676	3.053291	0.022507	-6.120162	6.087012	-1.799469	4.301151	-8.688510	-5.909349	-8.748911	5.901506	-3.926816	
-5.561152	6.397096	-7.650500	5.319390	6.699775	7.340164	2.395327	1.341925	-4.246029	4.712137	-6.540388	7.604710	-0.098958	4.449408	8.133766	0.203965	4.473382	-4.225069	4.141919	3.169267	-4.847413	-3.486122	4.255206	-9.499709	8.582180	9.405761	2.078846	6.253198	1.769594	3.243748	-7.537277	-8.041891	2.837215	1.012710	3.997021	3.597695	2.464107	-8.651989	4.418873	-7.610779	-3.614237	8.885451	7.985832	-0.260015	4.849185	9.797503	-6.690053	-2.183681	-6.206228	0.398991	7.835453	9.848986	2.373581	-8.696031	2.415325	-8.812307	4.193605	-1.616117	-5.100671	-7.679125	8.282109	2.998639	7.114187	7.496785	-3.539625	5.791713	3.895348	7.373319	-7.581481	3.187795	6.444415	-0.890814	
4.014971	-1.596869	9.354888	6.344475	5.879412	7.209073	-8.712063	9.698667	-4.815972	8.583074	9.871219	8.199438	4.662117	6.235227	-9.561369	6.035202	4.913069	7.342085	3.619508	5.277500	5.425895	9.714911	8.271374	4.658592	5.343669	3.878745	2.651808	7.104753	8.981386	-9.362174	1.297876	-0.695737	-3.940127	9.246026	4.023925	-5.358122	-9.797908	-2.638835	-0.143111	-2.106169	-6.453138	-3.837432	8.141649	-7.832905	7.043890	8.913622	3.404949	5.515334	-5.286914	-8.235552	-0.854914	7.738785	-2.601530	8.193364	-3.046298	5.036254	-1.699063	6.520624	8.887228	5.255309	-0.383099	5.456240	8.627419	5.133497	2.928639	0.793288	-9.056457	0.502545	9.346697	5.518913	6.552875	0.308778	
5.894399	4.704966	1.515707	-5.769696	3.294319	6.382035	0.394480	6.247222	7.445351	-6.361283	7.013169	4.837722	2.428671	-5.465841	9.155714	-8.901084	1.241191	-4.412427	9.031302	-3.375155	-3.341019	5.413170	-9.035370	9.647173	6.784825	-2.812947	-4.712220	1.523106	4.194130	6.544884	-6.922398	-5.979308	0.516637	-6.966180	4.801532	2.759655	-8.945992	-3.946213	-6.603824	8.031434	-5.804275	-4.108802	3.540753	-6.789193	7.124998	0.885634	-7.586956	1.414344	1.716168	1.182814	5.602618	3.382516	2.509637	-9.164343	7.619590	-6.233104	3.245613	1.429302	9.887914	3.642413	3.679008	-3.407934	9.531409	0.576907	1.748684	-3.864289	-0.380480	9.930781	0.378539	2.586244	7.009882	4.081988	
7.367325	5.005710	3.382720	-0.510784	0.581834	-0.526309	8.458539	3.205211	8.722445	-7.055700	9.420838	4.674924	2.618365	-0.210686	9.258270	4.454651	2.774369	8.547762	8.011087	3.590937	-3.371509	6.572769	6.656950	-4.847730	-3.053479	9.587740	5.409061	6.145819	5.925973	1.655990	4.243099	-0.151043	1.055922	-1.594583	0.517472	2.547907	6.751681	6.738590	0.609056	0.842519	-7.071708	-8.225399	3.397516	6.201366	2.146457	-0.683845	-5.472152	-3.069922	6.659072	7.293049	-5.408663	-1.240607	4.816141	-4.700862	-2.292284	-7.003569	-0.993390	0.297247	0.985256	3.947678	2.741755	3.237148	-5.394885	-7.739261	6.995015	4.035524	9.539400	5.917344	-2.462899	1.214882	-7.873347	-4.143604	
0.071793	4.982331	3.052036	0.126186	-6.188265	-1.611788	-0.198143	-8.591840	-2.092569	9.066638	1.671572	2.847264	-5.321958	6.818661	-4.595080	5.271777	3.431408	-4.484459	7.175700	9.474538	-0.661799	4.622541	2.965925	-6.460167	-4.182276	0.596505	-3.560886	-5.625064	0.276774	7.411067	2.504940	4.763645	9.534352	-9.126420	-6.399155	1.215615	8.499059	3.613438	-9.308314	4.598900	1.412641	2.135518	-9.036991	9.407811	-2.165281	-5.830369	-2.273850	8.009846	-6.420971	-1.949352	-5.300202	9.225509	1.805664	-2.903255	3.539362	8.126892	-2.468473	8.693587	6.205149	5.114183	4.502190	-5.675159	3.703732	8.008828	-6.810018	-8.705275	-3.354633	-3.577766	0.211646	0.746962	6.208268	-3.114983	
0.179618	9.164413	5.309669	-1.137942	-3.070142	5.474886	-1.621622	-2.078012	-8.837144	-8.183483	6.370111	4.057687	2.156158	3.134229	5.262848	-2.629648	2.276757	2.643152	0.961417	3.398918	0.983161	1.932449	6.707909	-7.316725	-2.653782	-5.614275	-2.305441	3.886976	0.214023	-7.736316	3.348865	-6.876582	6.269276	-8.603534	-2.343819	6.576288	2.331701	0.326551	8.405846	7.663235	1.301887	8.446185	2.076984	8.295487	8.857597	9.052903	2.723432	3.172297	2.988603	-1.788228	8.673913	0.140397	8.774443	8.276736	5.409070	-8.347214	1.223332	9.095663	-8.991023	-7.723338	9.678294	8.300656	-6.985276	8.805798	9.658745	2.344017	9.607065	2.320860	9.447867	5.939270	6.323500	5.247909	
-3.456144	-3.320835	-2.228064	-9.333098	-4.472948	-2.825549	-5.299286	5.936364	8.424125	-0.161039	-1.436136	-3.420187	9.320467	1.317259	8.949571	-7.127328	-1.013087	5.673760	-0.342101	3.158294	0.731098	9.811226	0.017368	2.507473	0.083176	9.553112	9.847930	6.903621	4.624350	-3.733647	-1.230396	7.916683	-1.131504	-5.038290	-0.025036	-0.610919	6.940088	-7.795869	-2.572236	-6.740875	-5.344517	-6.343881	8.661923	2.467395	6.252819	1.630933	0.261032	-4.193374	-3.026650	-3.563405	-3.423511	3.217137	6.755766	7.000333	-5.245386	-5.108811	7.240884	4.101267	-1.388341	9.809082	3.018383	2.726735	7.853654	9.694722	2.474135	1.354611	-4.082557	8.346850	1.467422	5.710493	7.885099	4.766355	
