---
PBS: la directory di lavoro e' /homes/DMA/PDC/2024/NVLFNC97Z/prova2/codice
PBS: Compilazione in esecuzione...
Riga 145 -> 16765.828601
Riga 146 -> 16848.511582
Riga 147 -> 16742.328777
Riga 148 -> 15552.373300
Riga 149 -> 16840.006479
Riga 150 -> 15563.669431
Riga 151 -> 21457.018004
Riga 152 -> 14622.931361
Riga 153 -> 17817.116300
Riga 154 -> 12486.639446
Riga 155 -> 18297.079654
Riga 156 -> 14486.268678
Riga 157 -> 15341.902620
Riga 158 -> 16353.852499
Riga 159 -> 19322.810381
Riga 160 -> 13138.979144
Riga 161 -> 16912.757835
Riga 162 -> 15049.115356
Riga 163 -> 17826.207592
Riga 164 -> 15835.933170
Riga 165 -> 18934.342235
Riga 166 -> 15490.036565
Riga 167 -> 17677.013490
Riga 168 -> 15110.512264
Riga 169 -> 16487.195551
Riga 170 -> 14819.770216
Riga 171 -> 18613.506956
Riga 172 -> 17095.966390
Riga 173 -> 18697.022991
Riga 174 -> 12788.426970
Riga 175 -> 13567.414048
Riga 176 -> 16924.825816
Riga 177 -> 17272.623566
Riga 178 -> 15297.267315
Riga 179 -> 18994.422074
Riga 180 -> 11968.682190
Riga 181 -> 17137.909974
Riga 182 -> 17574.663374
Riga 183 -> 16976.893184
Riga 184 -> 19256.936059
Riga 185 -> 18675.999881
Riga 186 -> 17057.510885
Riga 187 -> 15286.245938
Riga 188 -> 14421.167187
Riga 189 -> 14450.353112
Riga 190 -> 16962.805647
Riga 191 -> 16162.071827
Riga 192 -> 14990.634839
Riga 193 -> 16731.103772
Riga 194 -> 15430.666065
Riga 195 -> 19358.858041
Riga 196 -> 16814.942891
Riga 197 -> 15940.366511
Riga 198 -> 18182.062500
Riga 199 -> 16196.132673
Riga 200 -> 12825.653919
Riga 201 -> 14719.199345
Riga 202 -> 18529.175809
Riga 203 -> 15951.305810
Riga 204 -> 16761.250999
Riga 205 -> 16957.944949
Riga 206 -> 14401.273589
Riga 207 -> 17835.974338
Riga 208 -> 16082.948961
Riga 209 -> 13737.908866
Riga 210 -> 16007.992844
Riga 211 -> 18322.145108
Riga 212 -> 19505.177574
Riga 213 -> 15968.510345
Riga 214 -> 15589.817351
Riga 215 -> 14914.537934
Riga 216 -> 14231.900233
Riga 217 -> 13056.099294
Riga 218 -> 19747.607140
Riga 219 -> 18132.369786
Riga 220 -> 15744.612163
Riga 221 -> 15775.337993
Riga 222 -> 14842.289414
Riga 223 -> 17536.034931
Riga 224 -> 19218.156933
Riga 225 -> 15279.792334
Riga 226 -> 16120.351375
Riga 227 -> 14394.446531
Riga 228 -> 16871.032190
Riga 229 -> 15487.486127
Riga 230 -> 18123.996274
Riga 231 -> 12830.071031
Riga 232 -> 16129.009761
Riga 233 -> 16187.958878
Riga 234 -> 16578.267847
Riga 235 -> 16800.876907
Riga 236 -> 17062.168399
Riga 237 -> 21190.143093
Riga 238 -> 16001.333311
Riga 239 -> 14403.108786
Riga 240 -> 15404.386126
Riga 241 -> 13685.166819
Riga 242 -> 16467.894300
Riga 243 -> 17458.633705
Riga 244 -> 17591.746645
Riga 245 -> 15663.019567
Riga 246 -> 18328.078469
Riga 247 -> 18059.536819
Riga 248 -> 18105.453306
Riga 249 -> 16107.904951
Riga 250 -> 15735.992488
Riga 251 -> 17221.806575
Riga 252 -> 14565.981902
Riga 253 -> 19813.102573
Riga 254 -> 19068.889958
Riga 255 -> 17965.659314
Riga 256 -> 17048.150314
Riga 257 -> 15988.363901
Riga 258 -> 18064.351315
Riga 259 -> 16632.756301
Riga 260 -> 18404.345355
Riga 261 -> 15725.500794
Riga 262 -> 20542.824805
Riga 263 -> 19494.823092
Riga 264 -> 18043.713770
Riga 265 -> 16891.854265
Riga 266 -> 18730.727609
Riga 267 -> 16504.189308
Riga 268 -> 15616.185520
Riga 269 -> 16073.273136
Riga 270 -> 16989.683682
Riga 271 -> 16819.939972
Riga 272 -> 16802.413876
Riga 273 -> 16174.132937
Riga 274 -> 16977.220741
Riga 275 -> 15940.050879
Riga 276 -> 15467.383879
Riga 277 -> 19240.878965
Riga 278 -> 17492.271055
Riga 279 -> 18635.550824
Riga 280 -> 19161.590875
Riga 281 -> 14119.408305
Riga 282 -> 14949.960331
Riga 283 -> 15890.504307
Riga 284 -> 13933.125543
Riga 285 -> 15697.590103
Riga 286 -> 17390.521602
Riga 287 -> 15255.092082
Riga 288 -> 16792.146439
Riga 289 -> 17996.211504
Riga 290 -> 16847.974867
Riga 291 -> 15561.759938
Riga 292 -> 16142.504437
Riga 293 -> 19719.013284
Riga 294 -> 17771.246128
Riga 295 -> 12473.779278
Riga 296 -> 14125.602989
Riga 297 -> 16238.620915
Riga 298 -> 16866.214000
Riga 299 -> 17142.824841
Riga 300 -> 20593.586811
Riga 301 -> 18616.324636
Riga 302 -> 15668.896459
Riga 303 -> 16237.335446
Riga 304 -> 17678.782464
Riga 305 -> 17272.387931
Riga 306 -> 13861.638409
Riga 307 -> 17225.169243
Riga 308 -> 16507.921595
Riga 309 -> 21278.791591
Riga 310 -> 16777.504791
Riga 311 -> 17401.807993
Riga 312 -> 14699.747496
Riga 313 -> 16130.483802
Riga 314 -> 15682.078190
Riga 315 -> 16436.095430
Riga 316 -> 14909.232495
Riga 317 -> 18096.727737
Riga 318 -> 14199.616018
Riga 319 -> 17029.008951
Riga 320 -> 19668.543857
Riga 321 -> 16496.941976
Riga 322 -> 18489.178043
Riga 323 -> 16966.853175
Riga 324 -> 18648.676009
Riga 325 -> 15198.950136
Riga 326 -> 13180.793149
Riga 327 -> 16545.357307
Riga 328 -> 15413.408176
Riga 329 -> 19108.566097
Riga 330 -> 16331.972789
Riga 331 -> 16263.816152
Riga 332 -> 15408.939627
Riga 333 -> 16215.688021
Riga 334 -> 16294.039527
Riga 335 -> 20772.637083
Riga 336 -> 17703.237025
Riga 337 -> 17127.949266
Riga 338 -> 16485.366051
Riga 339 -> 14808.316768
Riga 340 -> 17879.103715
Riga 341 -> 15265.437609
Riga 342 -> 16420.595294
Riga 343 -> 17342.602277
Riga 344 -> 14240.542928
Riga 345 -> 15442.341057
Riga 346 -> 15420.378872
Riga 347 -> 15631.814317
Riga 348 -> 16950.466433
Riga 349 -> 16317.432334
Riga 350 -> 15301.916147
Riga 351 -> 15385.759171
Riga 352 -> 15398.634624
Riga 353 -> 16603.858647
Riga 354 -> 14682.040370
Riga 355 -> 20090.572003
Riga 356 -> 15949.876258
Riga 357 -> 15403.788910
Riga 358 -> 16312.051133
Riga 359 -> 18260.598535
Riga 360 -> 17138.849386
Riga 361 -> 17633.226362
Riga 362 -> 15123.089461
Riga 363 -> 15448.913375
Riga 364 -> 16733.330274
Riga 365 -> 18753.858410
Riga 366 -> 14843.504860
Riga 367 -> 13868.837090
Riga 368 -> 18121.366740
Riga 369 -> 18204.853768
Riga 370 -> 16932.127386
Riga 371 -> 18084.613699
Riga 372 -> 17591.510427
Riga 373 -> 15644.870871
Riga 374 -> 16550.500302
Riga 375 -> 17896.359242
Riga 376 -> 16190.109412
Riga 377 -> 16401.983053
Riga 378 -> 17716.634812
Riga 379 -> 14997.013011
Riga 380 -> 18103.449051
Riga 381 -> 18200.738256
Riga 382 -> 15731.261752
Riga 383 -> 17190.178371
Riga 384 -> 19087.398168
Riga 385 -> 18123.457841
Riga 386 -> 17272.711081
Riga 387 -> 14772.903246
Riga 388 -> 14326.358282
Riga 389 -> 15023.489126
Riga 390 -> 16289.800961
Riga 391 -> 19248.906537
Riga 392 -> 16028.385088
Riga 393 -> 16243.146838
Riga 394 -> 16782.913442
Riga 395 -> 15518.603029
Riga 396 -> 16640.901143
Riga 397 -> 10213.311583
Riga 398 -> 15431.291772
Riga 399 -> 19680.596469
Riga 400 -> 17040.521232
Riga 401 -> 17700.919585
Riga 402 -> 18205.177123
Riga 403 -> 15839.203589
Riga 404 -> 15604.432152
Riga 405 -> 16037.291754
Riga 406 -> 17865.248374
Riga 407 -> 17389.459326
Riga 408 -> 19879.505381
Riga 409 -> 16245.914338
Riga 410 -> 14498.532043
Riga 411 -> 17643.254106
Riga 412 -> 16015.328157
Riga 413 -> 16525.540202
Riga 414 -> 18294.545976
Riga 415 -> 17021.944026
Riga 416 -> 17086.049216
Riga 417 -> 17605.231346
Riga 418 -> 13408.314127
Riga 419 -> 14047.547863
Riga 420 -> 16389.380356
Riga 421 -> 16590.558323
Riga 422 -> 14999.700105
Riga 423 -> 16545.636320
Riga 424 -> 17625.783862
Riga 425 -> 14186.052526
Riga 426 -> 19194.313019
Riga 427 -> 18019.575728
Riga 428 -> 13663.707336
Riga 429 -> 16762.759829
Riga 430 -> 12754.221748
Riga 431 -> 15228.918091
Riga 432 -> 14458.172533
Riga 433 -> 15706.182104
Riga 434 -> 15849.878150
Riga 435 -> 20337.290618
Riga 436 -> 17085.118506
Riga 437 -> 14074.019868
Riga 438 -> 13371.754588
Riga 439 -> 15649.138939
Riga 440 -> 14784.445054
Riga 441 -> 17839.177460
Riga 442 -> 18816.620296
Riga 443 -> 17916.377121
Riga 444 -> 18607.780206
Riga 445 -> 14446.176517
Riga 446 -> 18444.108709
Riga 447 -> 15219.142370
Riga 448 -> 14540.003578
Riga 449 -> 16563.806839
Riga 450 -> 17774.630114
Riga 451 -> 18249.704928
Riga 452 -> 14296.714981
Riga 453 -> 17888.156834
Riga 454 -> 18163.813228
Riga 455 -> 15565.070222
Riga 456 -> 16462.400667
Riga 457 -> 13439.855664
Riga 458 -> 17085.369611
Riga 459 -> 15569.378199
Riga 460 -> 22553.310576
Riga 461 -> 18226.271488
Riga 462 -> 16808.436115
Riga 463 -> 17517.737803
Riga 464 -> 18015.421367
Riga 465 -> 14968.428959
Riga 466 -> 14219.734132
Riga 467 -> 17349.502986
Riga 468 -> 16267.545940
Riga 469 -> 21358.852445
Riga 470 -> 17517.470363
Riga 471 -> 15659.592265
Riga 472 -> 14101.639291
Riga 473 -> 17810.135292
Riga 474 -> 16431.139589
Riga 475 -> 17323.191543
Riga 476 -> 15521.784147
Riga 477 -> 13744.380423
Riga 478 -> 16899.333424
Riga 479 -> 19658.264205
Riga 480 -> 13200.944864
Riga 481 -> 17969.593093
Riga 482 -> 17164.369690
Riga 483 -> 15010.480145
Riga 484 -> 13418.851207
Riga 485 -> 17775.355861
Riga 486 -> 15798.632495
Riga 487 -> 16475.488002
Riga 488 -> 15636.350912
Riga 489 -> 16867.025606
Riga 490 -> 16769.869452
Riga 491 -> 15969.537221
Riga 492 -> 15629.354848
Riga 493 -> 15623.792575
Riga 494 -> 19168.435147
Riga 495 -> 15199.454253
Riga 496 -> 14238.940959
Riga 497 -> 13694.378249
Riga 498 -> 17533.364371
Riga 499 -> 17387.739079
Riga 500 -> 17703.463416
Riga 501 -> 13036.779213
Riga 502 -> 16133.997601
Riga 503 -> 17975.343244
Riga 504 -> 14458.469615
Riga 505 -> 15744.660854
Riga 506 -> 17277.870700
Riga 507 -> 17745.265557
Riga 508 -> 15836.731224
Riga 509 -> 15431.673356
Riga 510 -> 16387.325740
Riga 511 -> 16794.058989
Riga 512 -> 15785.522666
Riga 513 -> 15939.919908
Riga 514 -> 19455.160816
Riga 515 -> 17464.210593
Riga 516 -> 15097.676344
Riga 517 -> 16396.046028
Riga 518 -> 16147.319979
Riga 519 -> 15274.331610
Riga 520 -> 15867.156193
Riga 521 -> 14813.987571
Riga 522 -> 17781.964295
Riga 523 -> 15998.868463
Riga 524 -> 19386.389588
Riga 525 -> 17449.805880
Riga 526 -> 19685.143311
Riga 527 -> 15767.593838
Riga 528 -> 15567.108820
Riga 529 -> 18206.627740
Riga 530 -> 18901.946883
Riga 531 -> 16112.606713
Riga 532 -> 17461.789343
Riga 533 -> 15070.156148
Riga 534 -> 16228.721099
Riga 535 -> 14602.344919
Riga 536 -> 14092.501830
Riga 537 -> 18477.281169
Riga 538 -> 16246.315670
Riga 539 -> 16809.235175
Riga 540 -> 18053.913524
Riga 541 -> 14723.908212
Riga 542 -> 16156.131108
Riga 543 -> 16764.110637
Riga 544 -> 16347.035026
Riga 545 -> 15258.491573
Riga 546 -> 19139.053788
Riga 547 -> 18157.809740
Riga 548 -> 18293.964778
Riga 549 -> 18065.103337
Riga 550 -> 15112.361750
Riga 551 -> 18173.228873
Riga 552 -> 16266.672360
Riga 553 -> 15545.935579
Riga 554 -> 16821.764704
Riga 555 -> 15684.614813
Riga 556 -> 15912.000553
Riga 557 -> 17730.426846
Riga 558 -> 17339.764654
Riga 559 -> 16599.500023
Riga 560 -> 16134.580059
Riga 561 -> 15694.299635
Riga 562 -> 20236.055167
Riga 563 -> 15951.327385
Riga 564 -> 20074.968840
Riga 565 -> 19348.751179
Riga 566 -> 15897.481998
Riga 567 -> 14375.514325
Riga 568 -> 13575.202004
Riga 569 -> 18157.730910
Riga 570 -> 15701.899030
Riga 571 -> 14577.699334
Riga 572 -> 15049.158048
Riga 573 -> 19823.342531
Riga 574 -> 17588.850897
Riga 575 -> 18575.310051
Riga 576 -> 17249.704067
Riga 577 -> 17881.636264
Riga 578 -> 19943.045464
Riga 579 -> 17508.088420
Riga 580 -> 15006.175015
Riga 581 -> 17468.157136
Riga 582 -> 17102.545581
Riga 583 -> 14602.303861
Riga 584 -> 16051.799473
Riga 585 -> 16697.011735
Riga 586 -> 19768.304152
Riga 587 -> 17655.914736
Riga 588 -> 16048.089229
Riga 589 -> 16926.936605
Riga 590 -> 17865.701677
Riga 591 -> 16370.669880
Riga 592 -> 18576.832075
Riga 593 -> 16577.392207
Riga 594 -> 17306.617128
Riga 595 -> 18427.505879
Riga 596 -> 18618.846224
Riga 597 -> 15877.278513
Riga 598 -> 15096.590262
Riga 599 -> 17573.721563
Riga 600 -> 16469.943972
Riga 601 -> 20543.695839
Riga 602 -> 16877.330202
Riga 603 -> 18178.925456
Riga 604 -> 16525.403513
Riga 605 -> 17863.506744
Riga 606 -> 16297.530978
Riga 607 -> 17971.324755
Riga 608 -> 19742.516848
Riga 609 -> 18402.767193
Riga 610 -> 15962.443804
Riga 611 -> 17117.035176
Riga 612 -> 16746.554196
Riga 613 -> 17931.711054
Riga 614 -> 17806.416351
Riga 615 -> 14435.156973
Riga 616 -> 15622.698058
Riga 617 -> 17810.422674
Riga 618 -> 19598.803697
Riga 619 -> 13910.636106
Riga 620 -> 15602.347666
Riga 621 -> 15885.936255
Riga 622 -> 16048.582814
Riga 623 -> 19198.248187
Riga 624 -> 17852.348219
Riga 625 -> 19773.153219
Riga 626 -> 20192.306697
Riga 627 -> 17401.838876
Riga 628 -> 17885.085321
Riga 629 -> 15950.930860
Riga 630 -> 17632.908750
Riga 631 -> 13402.010569
Riga 632 -> 15271.864848
Riga 633 -> 14463.332842
Riga 634 -> 16099.549864
Riga 635 -> 15937.480738
Riga 636 -> 17896.580778
Riga 637 -> 14519.749391
Riga 638 -> 15904.892688
Riga 639 -> 17528.046920
Riga 640 -> 15583.906152
Riga 641 -> 16838.845117
Riga 642 -> 14749.576701
Riga 643 -> 15367.966763
Riga 644 -> 16240.537353
Riga 645 -> 13657.790050
Riga 646 -> 18054.057458
Riga 647 -> 18389.628406
Riga 648 -> 17170.281554
Riga 649 -> 15811.600466
Riga 650 -> 17440.767539
Riga 651 -> 18692.976453
Riga 652 -> 16529.370537
Riga 653 -> 16486.734887
Riga 654 -> 16524.920649
Riga 655 -> 19703.906060
Riga 656 -> 18504.499457
Riga 657 -> 16690.209864
Riga 658 -> 14009.422773
Riga 659 -> 19618.423117
Riga 660 -> 14002.905283
Riga 661 -> 13721.476989
Riga 662 -> 19709.836509
Riga 663 -> 18465.373149
Riga 664 -> 16566.973663
Riga 665 -> 15463.629678
Riga 666 -> 15764.998276
Riga 667 -> 14312.632136
Riga 668 -> 16282.326927
Riga 669 -> 18599.780650
Riga 670 -> 16921.839284
Riga 671 -> 18346.336495
Riga 672 -> 15737.209003
Riga 673 -> 18888.928306
Riga 674 -> 16049.126648
Riga 675 -> 17638.605318
Riga 676 -> 16658.790748
Riga 677 -> 16683.502484
Riga 678 -> 17483.425633
Riga 679 -> 13997.924363
Riga 680 -> 16866.442658
Riga 681 -> 16102.343995
Riga 682 -> 16533.797671
Riga 683 -> 16171.452622
Riga 684 -> 13290.534856
Riga 685 -> 16510.614812
Riga 686 -> 18549.038069
Riga 687 -> 16328.791282
Riga 688 -> 20230.442045
Riga 689 -> 19590.131247
Riga 690 -> 14797.764428
Riga 691 -> 16709.263110
Riga 692 -> 17956.305963
Riga 693 -> 15720.723487
Riga 694 -> 16889.480104
Riga 695 -> 17249.892444
Riga 696 -> 15152.694174
Riga 697 -> 19704.504047
Riga 698 -> 17176.012238
Riga 699 -> 18951.581112
Riga 700 -> 15447.316590
Riga 701 -> 14510.530884
Riga 702 -> 15575.165316
Riga 703 -> 17080.352747
Riga 704 -> 13574.666161
Riga 705 -> 15653.194777
Riga 706 -> 15479.217667
Riga 707 -> 16112.660799
Riga 708 -> 16868.397429
Riga 709 -> 16310.658472
Riga 710 -> 21080.090751
Riga 711 -> 14725.044730
Riga 712 -> 16019.257050
Riga 713 -> 16902.017506
Riga 714 -> 15293.240358
Riga 715 -> 20250.064681
Riga 716 -> 17640.143151
Riga 717 -> 15597.863142
Riga 718 -> 16329.368272
Riga 719 -> 16432.649802
Riga 720 -> 19200.397895
Riga 721 -> 17778.257815
Riga 722 -> 17447.165551
Riga 723 -> 18520.648510
Riga 724 -> 17148.080728
Riga 725 -> 16407.167452
Riga 726 -> 20712.308143
Riga 727 -> 16376.457360
Riga 728 -> 15712.431648
Riga 729 -> 17527.955939
Riga 730 -> 17024.381683
Riga 731 -> 16292.024966
Riga 732 -> 17207.030862
Riga 733 -> 14936.656046
Riga 734 -> 15675.317573
Riga 735 -> 15737.318535
Riga 736 -> 18298.923789
Riga 737 -> 16763.851339
Riga 738 -> 19914.404514
Riga 739 -> 16033.920549
Riga 740 -> 19226.346081
Riga 741 -> 17741.515257
Riga 742 -> 19078.309429
Riga 743 -> 17508.037327
Riga 744 -> 17263.130833
Riga 745 -> 15283.539977
Riga 746 -> 17015.882226
Riga 747 -> 15928.718980
Riga 748 -> 14106.284800
Riga 749 -> 19431.494230
Riga 750 -> 15407.957043
Riga 751 -> 17705.671483
Riga 752 -> 19372.400134
Riga 753 -> 19176.149541
Riga 754 -> 15289.095739
Riga 755 -> 16897.077227
Riga 756 -> 17717.819398
Riga 757 -> 14548.946565
Riga 758 -> 16633.004920
Riga 759 -> 16791.954626
Riga 760 -> 16189.501480
Riga 761 -> 19590.819241
Riga 762 -> 15338.633388
Riga 763 -> 17046.740722
Riga 764 -> 16634.456056
Riga 765 -> 18206.873034
Riga 766 -> 16864.167997
Riga 767 -> 16566.519535
Riga 768 -> 14052.096764
Riga 769 -> 17290.552434
Riga 770 -> 17310.979548
Riga 771 -> 16960.538670
Riga 772 -> 17394.419312
Riga 773 -> 13998.375560
Riga 774 -> 19571.817360
Riga 775 -> 15965.031079
Riga 776 -> 13198.665518
Riga 777 -> 14568.695432
Riga 778 -> 12945.936267
Riga 779 -> 17967.943516
Riga 780 -> 16770.865043
Riga 781 -> 13602.788882
Riga 782 -> 15044.654775
Riga 783 -> 14927.684369
Riga 784 -> 18110.200372
Riga 785 -> 19494.046085
Riga 786 -> 18380.742523
Riga 787 -> 19062.579107
Riga 788 -> 18896.782659
Riga 789 -> 16094.386826
Riga 790 -> 19913.621543
Riga 791 -> 18235.670553
Riga 792 -> 17855.412235
Riga 793 -> 18953.755960
Riga 794 -> 18377.160763
Riga 795 -> 19587.703968
Riga 796 -> 17370.313255
Riga 797 -> 17025.300059
Riga 798 -> 20211.166637
Riga 799 -> 16906.913560
Riga 800 -> 15585.843105
Riga 801 -> 15000.906777
Riga 802 -> 16564.462742
Riga 803 -> 15567.234281
Riga 804 -> 14209.723690
Riga 805 -> 14944.437542
Riga 806 -> 16458.184079
Riga 807 -> 17140.608815
Riga 808 -> 15403.191889
Riga 809 -> 18557.188343
Riga 810 -> 19680.053403
Riga 811 -> 13903.071806
Riga 812 -> 14920.280202
Riga 813 -> 15848.035831
Riga 814 -> 17863.324924
Riga 815 -> 13991.246851
Riga 816 -> 17245.319720
Riga 817 -> 16424.259290
Riga 818 -> 14549.787051
Riga 819 -> 13483.508694
Riga 820 -> 14613.791994
Riga 821 -> 18065.111828
Riga 822 -> 16264.353664
Riga 823 -> 18026.554845
Riga 824 -> 16116.550606
Riga 825 -> 17344.124952
Riga 826 -> 15542.528679
Riga 827 -> 18563.124910
Riga 828 -> 17803.934713
Riga 829 -> 15413.719794
Riga 830 -> 14072.597254
Riga 831 -> 20097.922111
Riga 832 -> 15248.392865
Riga 833 -> 15239.975573
Riga 834 -> 15856.562987
Riga 835 -> 19262.720800
Riga 836 -> 17361.376276
Riga 837 -> 14752.218192
Riga 838 -> 19475.609035
Riga 839 -> 13101.088382
Riga 840 -> 13357.003425
Riga 841 -> 18050.075945
Riga 842 -> 17825.049471
Riga 843 -> 17316.583732
Riga 844 -> 14470.134125
Riga 845 -> 16022.179661
Riga 846 -> 20169.964489
Riga 847 -> 18392.041789
Riga 848 -> 15687.205045
Riga 849 -> 19484.365821
Riga 850 -> 17109.715359
Riga 851 -> 14568.904927
Riga 852 -> 16706.531206
Riga 853 -> 16203.392285
Riga 854 -> 15429.218339
Riga 855 -> 18088.103740
Riga 856 -> 17814.185676
Riga 857 -> 14050.677782
Riga 858 -> 16169.025530
Riga 859 -> 15774.912970
Riga 860 -> 15971.323925
Riga 861 -> 17158.936069
Riga 862 -> 16872.927583
Riga 863 -> 16570.507523
Riga 864 -> 19659.154765
Riga 865 -> 18538.427735
Riga 866 -> 16440.478010
Riga 867 -> 15433.659198
Riga 868 -> 18470.154849
Riga 869 -> 17640.487852
Riga 870 -> 14573.214696
Riga 871 -> 16699.070882
Riga 872 -> 13987.124040
Riga 873 -> 16754.673744
Riga 874 -> 17657.871249
Riga 875 -> 15610.297580
Riga 876 -> 18994.553523
Riga 877 -> 17165.867974
Riga 878 -> 17654.748800
Riga 879 -> 17322.966285
Riga 880 -> 15786.813634
Riga 881 -> 18646.122790
Riga 882 -> 18096.851451
Riga 883 -> 17027.630971
Riga 884 -> 16013.846473
Riga 885 -> 18964.952894
Riga 886 -> 17849.298134
Riga 887 -> 15374.914850
Riga 888 -> 17981.131781
Riga 889 -> 18463.137021
Riga 890 -> 17315.694800
Riga 891 -> 17436.097691
Riga 892 -> 17244.349083
Riga 893 -> 13866.001813
Riga 894 -> 18938.854031
Riga 895 -> 16997.058793
Riga 896 -> 17554.724372
Riga 897 -> 16288.208721
Riga 898 -> 15931.536833
Riga 899 -> 21134.044808
Riga 900 -> 16545.235327
Riga 901 -> 16893.875483
Riga 902 -> 18439.913533
Riga 903 -> 16871.534437
Riga 904 -> 14415.131840
Riga 905 -> 17699.112393
Riga 906 -> 17085.694939
Riga 907 -> 14666.157216
Riga 908 -> 17812.609862
Riga 909 -> 17017.250532
Riga 910 -> 18531.154412
Riga 911 -> 11645.508040
Riga 912 -> 13416.355745
Riga 913 -> 16004.522316
Riga 914 -> 17663.005530
Riga 915 -> 17125.331460
Riga 916 -> 15569.448124
Riga 917 -> 15628.884006
Riga 918 -> 15059.342274
