---
PBS: la directory di lavoro e' /homes/DMA/PDC/2024/NVLFNC97Z/prova2/codice
PBS: Compilazione in esecuzione...
Riga 105 -> 167922.346553
Riga 106 -> 166261.750850
Riga 107 -> 160851.596202
Riga 108 -> 165385.307141
Riga 109 -> 166129.659770
Riga 110 -> 164513.857914
Riga 111 -> 173575.329290
Riga 112 -> 168642.675047
Riga 113 -> 167109.358050
Riga 114 -> 161182.423858
Riga 115 -> 165983.494300
Riga 116 -> 166746.257297
Riga 117 -> 167462.609864
Riga 118 -> 170348.493082
Riga 119 -> 172602.033093
Riga 120 -> 167247.488159
Riga 121 -> 166926.423961
Riga 122 -> 165606.640103
Riga 123 -> 160059.731330
Riga 124 -> 171091.059752
Riga 125 -> 168171.728768
Riga 126 -> 170548.114510
Riga 127 -> 166860.383493
Riga 128 -> 171471.997703
Riga 129 -> 162143.593420
Riga 130 -> 171354.492413
Riga 131 -> 170558.548705
Riga 132 -> 170257.605827
Riga 133 -> 164248.949436
Riga 134 -> 169454.126335
Riga 135 -> 159231.647367
Riga 136 -> 171073.239112
Riga 137 -> 165260.420160
Riga 138 -> 168409.473885
Riga 139 -> 165337.124333
Riga 140 -> 172897.593316
Riga 141 -> 165594.317571
Riga 142 -> 163234.573095
Riga 143 -> 175082.005131
Riga 144 -> 167949.591507
Riga 145 -> 168121.435947
Riga 146 -> 163807.615175
Riga 147 -> 168245.238573
Riga 148 -> 157541.526205
Riga 149 -> 168503.253185
Riga 150 -> 165517.104383
Riga 151 -> 165614.339462
Riga 152 -> 167008.879884
Riga 153 -> 157796.769825
Riga 154 -> 165513.273553
Riga 155 -> 168193.307520
Riga 156 -> 163782.848393
Riga 157 -> 163242.938119
Riga 158 -> 172620.628005
Riga 159 -> 167899.949663
Riga 160 -> 167527.070007
Riga 161 -> 166308.459860
Riga 162 -> 173694.493045
Riga 163 -> 158176.898605
Riga 164 -> 169440.305622
Riga 165 -> 161086.192275
Riga 166 -> 172530.679633
Riga 167 -> 161862.043922
Riga 168 -> 166223.530155
Riga 169 -> 167294.957453
Riga 170 -> 166879.779396
Riga 171 -> 155030.540826
Riga 172 -> 171165.790798
Riga 173 -> 171802.891350
Riga 174 -> 168014.807697
Riga 175 -> 172209.913608
Riga 176 -> 157391.336411
Riga 177 -> 174836.787215
Riga 178 -> 172216.532566
Riga 179 -> 167561.632580
Riga 180 -> 157134.817445
Riga 181 -> 167200.656172
Riga 182 -> 163125.295008
Riga 183 -> 172457.968351
Riga 184 -> 168035.435995
Riga 185 -> 175440.015138
Riga 186 -> 157044.179236
Riga 187 -> 165484.718869
Riga 188 -> 162096.070636
Riga 189 -> 179784.483335
Riga 190 -> 170216.520808
Riga 191 -> 171786.881508
Riga 192 -> 163441.045031
Riga 193 -> 157806.376444
Riga 194 -> 165854.367995
Riga 195 -> 166542.712227
Riga 196 -> 164197.043069
Riga 197 -> 170292.528035
Riga 198 -> 165499.955043
Riga 199 -> 165397.881619
Riga 200 -> 169791.654425
Riga 201 -> 163819.042340
Riga 202 -> 172768.979700
Riga 203 -> 170422.490796
Riga 204 -> 167562.956186
Riga 205 -> 172176.892725
Riga 206 -> 165088.295630
Riga 207 -> 156228.790706
Riga 208 -> 165751.532708
Riga 209 -> 160369.373432
Riga 210 -> 169937.183801
Riga 211 -> 162593.482572
Riga 212 -> 167260.998259
Riga 213 -> 161255.113331
Riga 214 -> 160618.743819
Riga 215 -> 173870.643001
Riga 216 -> 162368.242272
Riga 217 -> 170930.517431
Riga 218 -> 161189.804911
Riga 219 -> 160863.163700
Riga 220 -> 173545.441086
Riga 221 -> 176829.389399
Riga 222 -> 164101.797420
Riga 223 -> 174106.089902
Riga 224 -> 163544.883788
Riga 225 -> 161671.144240
Riga 226 -> 159319.215021
Riga 227 -> 171900.263932
Riga 228 -> 164520.732875
Riga 229 -> 169153.386760
Riga 230 -> 166173.585413
Riga 231 -> 158434.219570
Riga 232 -> 166170.893019
Riga 233 -> 171737.826292
Riga 234 -> 166485.536036
Riga 235 -> 163027.683020
Riga 236 -> 165025.587810
Riga 237 -> 162381.393866
Riga 238 -> 151504.378489
Riga 239 -> 170611.736510
Riga 240 -> 160541.656865
Riga 241 -> 163652.459023
Riga 242 -> 165096.027673
Riga 243 -> 159102.077352
Riga 244 -> 170713.296973
Riga 245 -> 159889.116017
Riga 246 -> 172406.299419
Riga 247 -> 161491.176638
Riga 248 -> 171433.878804
Riga 249 -> 173392.262667
Riga 250 -> 172955.094003
Riga 251 -> 161859.715468
Riga 252 -> 159736.716174
Riga 253 -> 172308.015907
Riga 254 -> 170977.592557
Riga 255 -> 166782.942911
Riga 256 -> 170509.492976
Riga 257 -> 171198.478648
Riga 258 -> 166777.092742
Riga 259 -> 166747.701899
Riga 260 -> 162293.064524
Riga 261 -> 157255.589006
Riga 262 -> 158844.121501
Riga 263 -> 155280.711147
Riga 264 -> 169194.065412
Riga 265 -> 166877.841255
Riga 266 -> 172843.490560
Riga 267 -> 168715.878155
Riga 268 -> 177963.117178
Riga 269 -> 165767.913552
Riga 270 -> 169759.222272
Riga 271 -> 166356.421755
Riga 272 -> 175894.903182
Riga 273 -> 172242.419525
Riga 274 -> 149986.835541
Riga 275 -> 171594.646493
Riga 276 -> 167915.303462
Riga 277 -> 163703.814460
Riga 278 -> 158581.362922
Riga 279 -> 167341.743611
Riga 280 -> 160020.569385
Riga 281 -> 163906.388243
Riga 282 -> 172192.679009
Riga 283 -> 167423.558558
Riga 284 -> 165296.954143
Riga 285 -> 165969.524457
Riga 286 -> 175304.453774
Riga 287 -> 168468.977079
Riga 288 -> 162362.709652
Riga 289 -> 165988.616940
Riga 290 -> 172502.688197
Riga 291 -> 170731.936368
Riga 292 -> 165385.974443
Riga 293 -> 170077.692461
Riga 294 -> 176301.030967
Riga 295 -> 166483.248666
Riga 296 -> 167962.449867
Riga 297 -> 165536.760931
Riga 298 -> 175463.250809
Riga 299 -> 173970.139091
Riga 300 -> 167377.189017
Riga 301 -> 169255.911562
Riga 302 -> 163896.300029
Riga 303 -> 162779.019283
Riga 304 -> 168738.537822
Riga 305 -> 168535.245367
Riga 306 -> 152190.164801
Riga 307 -> 158120.473574
Riga 308 -> 160174.759072
Riga 309 -> 166369.582398
Riga 310 -> 161239.112184
Riga 311 -> 165071.743975
Riga 312 -> 168113.247386
Riga 313 -> 159452.914028
Riga 314 -> 160082.450089
Riga 315 -> 162181.605604
Riga 316 -> 159121.408621
Riga 317 -> 165359.268567
Riga 318 -> 169291.912797
Riga 319 -> 158090.663466
Riga 320 -> 167104.116542
Riga 321 -> 170046.422495
Riga 322 -> 164143.108936
Riga 323 -> 170831.868179
Riga 324 -> 173314.793390
Riga 325 -> 167691.319157
Riga 326 -> 162630.299454
Riga 327 -> 160553.572583
Riga 328 -> 167927.319075
Riga 329 -> 163316.547747
Riga 330 -> 170407.562447
Riga 331 -> 169451.611555
Riga 332 -> 172058.726003
Riga 333 -> 174126.838596
Riga 334 -> 173363.747643
Riga 335 -> 170481.524245
Riga 336 -> 165585.433357
Riga 337 -> 153535.907937
Riga 338 -> 164191.506565
Riga 339 -> 163453.430231
Riga 340 -> 170213.898623
Riga 341 -> 164485.520408
Riga 342 -> 162753.324612
Riga 343 -> 167835.314020
Riga 344 -> 171711.436629
Riga 345 -> 173750.710708
Riga 346 -> 167766.503912
Riga 347 -> 165845.938165
Riga 348 -> 163573.462891
Riga 349 -> 173766.029415
Riga 350 -> 172165.945259
Riga 351 -> 169286.964563
Riga 352 -> 172365.873419
Riga 353 -> 167622.659613
Riga 354 -> 164053.901018
Riga 355 -> 171158.701588
Riga 356 -> 169139.069609
Riga 357 -> 164796.378867
Riga 358 -> 165716.806207
Riga 359 -> 168259.594279
Riga 360 -> 171682.729963
Riga 361 -> 168057.233025
Riga 362 -> 164509.902083
Riga 363 -> 163952.062923
Riga 364 -> 157116.648146
Riga 365 -> 170680.576767
Riga 366 -> 166243.208632
Riga 367 -> 169053.806430
Riga 368 -> 165984.736768
Riga 369 -> 172527.533118
Riga 370 -> 162090.315263
Riga 371 -> 163061.684043
Riga 372 -> 167868.524949
Riga 373 -> 169165.596097
Riga 374 -> 172187.174963
Riga 375 -> 162235.219036
Riga 376 -> 163656.811124
Riga 377 -> 173018.598868
Riga 378 -> 174329.765542
Riga 379 -> 173587.365014
Riga 380 -> 166422.058781
Riga 381 -> 165065.385620
Riga 382 -> 163680.145571
Riga 383 -> 164090.764025
Riga 384 -> 168809.496173
Riga 385 -> 164465.335327
Riga 386 -> 163340.487836
Riga 387 -> 167787.541537
Riga 388 -> 171363.089983
Riga 389 -> 161556.514154
Riga 390 -> 166974.700841
Riga 391 -> 163675.354206
Riga 392 -> 166810.696205
Riga 393 -> 170841.910054
Riga 394 -> 164870.260679
Riga 395 -> 162509.863057
Riga 396 -> 154152.960314
Riga 397 -> 167220.914667
Riga 398 -> 174873.314342
Riga 399 -> 176760.862228
Riga 400 -> 175387.560208
Riga 401 -> 163856.568991
Riga 402 -> 166874.849215
Riga 403 -> 166508.874517
Riga 404 -> 163658.049088
Riga 405 -> 155391.496141
Riga 406 -> 159761.336563
Riga 407 -> 161717.084425
Riga 408 -> 156353.104014
Riga 409 -> 171492.292807
Riga 410 -> 165366.692954
Riga 411 -> 170891.456652
Riga 412 -> 165332.115489
Riga 413 -> 171129.528547
Riga 414 -> 170409.841034
Riga 415 -> 165245.936087
Riga 416 -> 161336.267484
Riga 417 -> 170381.311997
Riga 418 -> 165018.254546
Riga 419 -> 168986.264054
Riga 420 -> 171902.276898
Riga 421 -> 172697.152149
Riga 422 -> 174086.689170
Riga 423 -> 153896.081600
Riga 424 -> 167240.815128
Riga 425 -> 166994.899857
Riga 426 -> 166417.238036
Riga 427 -> 166906.447397
Riga 428 -> 164516.762837
Riga 429 -> 164087.109448
Riga 430 -> 157194.126649
Riga 431 -> 164186.916905
Riga 432 -> 151939.843335
Riga 433 -> 173824.119962
Riga 434 -> 162281.113231
Riga 435 -> 152085.398907
Riga 436 -> 167541.766265
Riga 437 -> 166098.636532
Riga 438 -> 164242.035219
Riga 439 -> 174992.653230
Riga 440 -> 165491.218620
Riga 441 -> 165952.323551
Riga 442 -> 171186.161459
Riga 443 -> 172741.749460
Riga 444 -> 168415.742375
Riga 445 -> 170039.834442
Riga 446 -> 160162.403223
Riga 447 -> 174643.204183
Riga 448 -> 155679.248496
Riga 449 -> 171795.869798
Riga 450 -> 167995.257821
Riga 451 -> 172673.443978
Riga 452 -> 156099.207442
Riga 453 -> 164866.498564
Riga 454 -> 169263.153448
Riga 455 -> 162137.570041
Riga 456 -> 163834.566729
Riga 457 -> 163251.904565
Riga 458 -> 162853.454729
Riga 459 -> 163438.221004
Riga 460 -> 163456.714735
Riga 461 -> 165567.226583
Riga 462 -> 165831.467539
Riga 463 -> 166268.857991
Riga 464 -> 155437.894529
Riga 465 -> 162965.432917
Riga 466 -> 175261.606426
Riga 467 -> 170858.064075
Riga 468 -> 168311.345155
Riga 469 -> 165972.309050
Riga 470 -> 169528.788542
Riga 471 -> 173051.600657
Riga 472 -> 163913.319852
Riga 473 -> 171470.865384
Riga 474 -> 166049.070294
Riga 475 -> 170294.335931
Riga 476 -> 159625.938064
Riga 477 -> 176600.234236
Riga 478 -> 168845.412188
Riga 479 -> 162422.506477
Riga 480 -> 158969.235783
Riga 481 -> 173792.502275
Riga 482 -> 162659.514541
Riga 483 -> 167681.009027
Riga 484 -> 174291.237091
Riga 485 -> 153851.952688
Riga 486 -> 167957.505324
Riga 487 -> 160440.779313
Riga 488 -> 177907.964475
Riga 489 -> 164026.606710
Riga 490 -> 161639.277835
Riga 491 -> 170702.066434
Riga 492 -> 159827.548318
Riga 493 -> 163794.301888
Riga 494 -> 167587.512413
Riga 495 -> 164670.682881
Riga 496 -> 169815.506804
Riga 497 -> 174307.491499
Riga 498 -> 165720.574533
Riga 499 -> 166156.631507
Riga 500 -> 169168.827192
Riga 501 -> 168557.267685
Riga 502 -> 159380.576626
Riga 503 -> 169688.899585
Riga 504 -> 167896.496544
Riga 505 -> 164111.790073
Riga 506 -> 174122.104268
Riga 507 -> 163540.574597
Riga 508 -> 165129.368504
Riga 509 -> 165089.651242
Riga 510 -> 167993.135291
Riga 511 -> 161865.034887
Riga 512 -> 164659.382940
Riga 513 -> 174069.699746
Riga 514 -> 167173.180373
Riga 515 -> 173546.418226
Riga 516 -> 169227.111318
Riga 517 -> 170948.708285
Riga 518 -> 157696.179300
Riga 519 -> 167547.510945
Riga 520 -> 167101.459316
Riga 521 -> 161825.207551
Riga 522 -> 176200.490681
Riga 523 -> 160004.182747
Riga 524 -> 162889.278147
Riga 525 -> 163040.190134
Riga 526 -> 161929.834635
Riga 527 -> 171145.470571
Riga 528 -> 173561.734348
Riga 529 -> 157874.230935
Riga 530 -> 164623.337399
Riga 531 -> 171719.356778
Riga 532 -> 167301.678696
Riga 533 -> 167280.061770
Riga 534 -> 168861.512498
Riga 535 -> 167112.143621
Riga 536 -> 155139.900813
Riga 537 -> 157498.383538
Riga 538 -> 167765.530699
Riga 539 -> 164548.087310
Riga 540 -> 168403.900842
Riga 541 -> 171335.636426
Riga 542 -> 173815.616546
Riga 543 -> 166901.529601
Riga 544 -> 182636.467805
Riga 545 -> 161608.252964
Riga 546 -> 166685.870349
Riga 547 -> 166173.661195
Riga 548 -> 164389.991126
Riga 549 -> 173376.306364
Riga 550 -> 169391.029047
Riga 551 -> 174707.623537
Riga 552 -> 167607.376906
Riga 553 -> 164767.164746
Riga 554 -> 164529.174317
Riga 555 -> 167247.062601
Riga 556 -> 168683.821289
Riga 557 -> 177852.818466
Riga 558 -> 171585.444365
Riga 559 -> 166982.015897
Riga 560 -> 171061.350030
Riga 561 -> 165798.435316
Riga 562 -> 170665.625100
Riga 563 -> 167719.365023
Riga 564 -> 172844.650206
Riga 565 -> 163697.838626
Riga 566 -> 165841.107847
Riga 567 -> 158759.609367
Riga 568 -> 167970.140514
Riga 569 -> 173678.463944
Riga 570 -> 175439.794675
Riga 571 -> 158125.589981
Riga 572 -> 170567.083808
Riga 573 -> 163264.311968
Riga 574 -> 165822.684488
Riga 575 -> 161695.414819
Riga 576 -> 172344.253703
Riga 577 -> 174289.291435
Riga 578 -> 167599.303826
Riga 579 -> 169115.918025
Riga 580 -> 162148.301557
Riga 581 -> 170556.494781
Riga 582 -> 169970.042489
Riga 583 -> 166233.631678
Riga 584 -> 160488.377869
Riga 585 -> 151857.776742
Riga 586 -> 171966.211176
Riga 587 -> 169028.423838
Riga 588 -> 161006.233458
Riga 589 -> 165899.903945
Riga 590 -> 158401.258731
Riga 591 -> 155911.038976
Riga 592 -> 163354.535770
Riga 593 -> 168569.065535
Riga 594 -> 168862.653948
Riga 595 -> 165302.488900
Riga 596 -> 164456.610333
Riga 597 -> 157748.101509
Riga 598 -> 162435.998706
Riga 599 -> 153502.942182
Riga 600 -> 159718.155141
Riga 601 -> 179391.652050
Riga 602 -> 165732.924678
Riga 603 -> 158998.137723
Riga 604 -> 170622.306532
Riga 605 -> 170404.664105
Riga 606 -> 167596.025427
Riga 607 -> 168983.237208
Riga 608 -> 165029.858109
Riga 609 -> 166905.192869
Riga 610 -> 165572.154776
Riga 611 -> 157507.648380
Riga 612 -> 172044.489932
Riga 613 -> 170375.748507
Riga 614 -> 170236.445831
Riga 615 -> 165099.903307
Riga 616 -> 162167.786311
Riga 617 -> 171702.606514
Riga 618 -> 158811.459065
Riga 619 -> 168492.965464
Riga 620 -> 169727.031158
Riga 621 -> 157533.020668
Riga 622 -> 158610.665956
Riga 623 -> 171402.009341
Riga 624 -> 171847.748733
Riga 625 -> 171480.551914
Riga 626 -> 165873.561694
Riga 627 -> 156153.533914
Riga 628 -> 177883.473096
Riga 629 -> 161573.983102
Riga 630 -> 157228.688951
Riga 631 -> 162292.100323
Riga 632 -> 163741.152897
Riga 633 -> 168810.697621
Riga 634 -> 170077.540658
Riga 635 -> 168061.694319
Riga 636 -> 165097.563641
Riga 637 -> 164832.159634
Riga 638 -> 171449.782971
Riga 639 -> 165409.742994
Riga 640 -> 170389.353981
Riga 641 -> 161301.288039
Riga 642 -> 163279.544736
Riga 643 -> 168634.240078
Riga 644 -> 170948.733040
Riga 645 -> 174343.746225
Riga 646 -> 162201.479500
Riga 647 -> 162194.902963
Riga 648 -> 169684.347806
Riga 649 -> 165535.624900
Riga 650 -> 171075.779722
Riga 651 -> 167085.172634
Riga 652 -> 171144.431910
Riga 653 -> 158212.593685
Riga 654 -> 163417.948894
Riga 655 -> 163670.132122
Riga 656 -> 175687.987557
Riga 657 -> 167967.601132
Riga 658 -> 172258.622667
Riga 659 -> 162803.583216
Riga 660 -> 157761.288597
Riga 661 -> 166235.292300
Riga 662 -> 168288.265487
Riga 663 -> 171350.531382
Riga 664 -> 160862.860011
Riga 665 -> 164401.318766
Riga 666 -> 165477.354796
Riga 667 -> 158524.234559
Riga 668 -> 165784.096642
Riga 669 -> 162601.989055
Riga 670 -> 164361.014066
Riga 671 -> 164488.155616
Riga 672 -> 170959.923359
Riga 673 -> 168154.878369
Riga 674 -> 176436.512659
Riga 675 -> 162919.138658
Riga 676 -> 158458.072891
Riga 677 -> 167573.654833
Riga 678 -> 158651.601137
Riga 679 -> 164838.241740
Riga 680 -> 168727.817907
Riga 681 -> 165643.500736
Riga 682 -> 166497.166734
Riga 683 -> 163788.432616
Riga 684 -> 172685.224315
Riga 685 -> 171495.801910
Riga 686 -> 162790.350983
Riga 687 -> 166941.505295
Riga 688 -> 167317.620510
Riga 689 -> 172333.717124
Riga 690 -> 168140.487525
Riga 691 -> 165075.906479
Riga 692 -> 166902.804019
Riga 693 -> 164017.864150
Riga 694 -> 158621.079215
Riga 695 -> 177245.902079
Riga 696 -> 156287.678976
Riga 697 -> 167653.518621
Riga 698 -> 168781.451230
Riga 699 -> 170591.332156
Riga 700 -> 165086.893571
Riga 701 -> 163522.553977
Riga 702 -> 160506.644905
Riga 703 -> 161531.964753
Riga 704 -> 168855.159268
Riga 705 -> 164898.734289
Riga 706 -> 169689.905307
Riga 707 -> 166334.903507
Riga 708 -> 160248.921624
Riga 709 -> 165151.017341
Riga 710 -> 167249.847868
Riga 711 -> 168435.776000
Riga 712 -> 162380.587257
Riga 713 -> 164392.910898
Riga 714 -> 174066.924233
Riga 715 -> 163987.159374
Riga 716 -> 160858.351358
Riga 717 -> 157110.869032
Riga 718 -> 164719.804735
Riga 719 -> 174672.697663
Riga 720 -> 181397.288234
Riga 721 -> 172566.977032
Riga 722 -> 165961.839783
Riga 723 -> 165935.716927
Riga 724 -> 161804.079218
Riga 725 -> 167345.334527
Riga 726 -> 171485.254203
Riga 727 -> 155379.316659
Riga 728 -> 174656.897407
Riga 729 -> 168371.740413
Riga 730 -> 164834.171358
Riga 731 -> 167624.881163
Riga 732 -> 169208.962998
Riga 733 -> 170226.940070
Riga 734 -> 174507.217955
Riga 735 -> 164215.915806
Riga 736 -> 169074.882702
Riga 737 -> 171704.170240
Riga 738 -> 165497.331874
Riga 739 -> 160319.182829
Riga 740 -> 162528.489084
Riga 741 -> 179987.531271
Riga 742 -> 170994.548978
Riga 743 -> 173693.199113
Riga 744 -> 167119.403043
Riga 745 -> 175608.648309
Riga 746 -> 168894.787846
Riga 747 -> 153639.491321
Riga 748 -> 175696.136057
Riga 749 -> 164844.667367
Riga 750 -> 166679.209931
Riga 751 -> 166723.502373
Riga 752 -> 162322.101564
Riga 753 -> 164403.665072
Riga 754 -> 167717.332939
Riga 755 -> 162596.684916
Riga 756 -> 152657.294172
Riga 757 -> 159030.913271
Riga 758 -> 172492.128771
Riga 759 -> 159987.892111
Riga 760 -> 164030.585513
Riga 761 -> 171320.645044
Riga 762 -> 162998.119259
Riga 763 -> 173735.354822
Riga 764 -> 167943.749155
Riga 765 -> 160308.911958
Riga 766 -> 168825.081516
Riga 767 -> 179599.960771
Riga 768 -> 175208.987507
Riga 769 -> 173303.777154
Riga 770 -> 165933.520036
Riga 771 -> 167121.412285
Riga 772 -> 164913.358641
Riga 773 -> 163863.768206
Riga 774 -> 153083.473796
Riga 775 -> 177946.215671
Riga 776 -> 167759.723524
Riga 777 -> 178938.387508
Riga 778 -> 156221.967031
Riga 779 -> 165615.055911
Riga 780 -> 166502.511812
Riga 781 -> 175565.290155
Riga 782 -> 170848.191474
Riga 783 -> 168380.118853
Riga 784 -> 171712.860745
Riga 785 -> 157356.237648
Riga 786 -> 156033.788445
Riga 787 -> 164172.075708
Riga 788 -> 160995.088653
Riga 789 -> 172372.580727
Riga 790 -> 169732.114386
Riga 791 -> 171915.694917
Riga 792 -> 164344.395169
Riga 793 -> 180057.246180
Riga 794 -> 156815.969662
Riga 795 -> 161776.387144
Riga 796 -> 172472.824474
Riga 797 -> 160181.778983
Riga 798 -> 160934.157109
Riga 799 -> 169680.316649
Riga 800 -> 170677.159834
Riga 801 -> 161817.214149
Riga 802 -> 169312.558475
Riga 803 -> 167619.911380
Riga 804 -> 167639.646988
Riga 805 -> 174661.829227
Riga 806 -> 164396.209846
Riga 807 -> 156124.087251
Riga 808 -> 165457.641975
Riga 809 -> 171009.090966
Riga 810 -> 158205.695181
Riga 811 -> 174686.383882
Riga 812 -> 169651.085870
Riga 813 -> 154953.168038
Riga 814 -> 168176.498423
Riga 815 -> 165580.414711
Riga 816 -> 170875.914962
Riga 817 -> 166495.673082
Riga 818 -> 165317.711449
Riga 819 -> 166365.261567
Riga 820 -> 169128.365332
Riga 821 -> 166945.054554
Riga 822 -> 157664.020509
Riga 823 -> 173444.587725
Riga 824 -> 161319.287314
Riga 825 -> 168919.631004
Riga 826 -> 167800.271869
Riga 827 -> 161108.885488
Riga 828 -> 158692.120839
Riga 829 -> 156730.717547
Riga 830 -> 164976.952809
Riga 831 -> 176257.140001
Riga 832 -> 164208.833226
Riga 833 -> 168009.908858
Riga 834 -> 176349.718262
Riga 835 -> 161582.492102
Riga 836 -> 162751.295745
Riga 837 -> 167008.526780
Riga 838 -> 155147.610418
Riga 839 -> 159718.306820
Riga 840 -> 165882.363717
Riga 841 -> 161804.768839
Riga 842 -> 170884.044858
Riga 843 -> 165041.922096
Riga 844 -> 168021.400937
Riga 845 -> 158039.543260
Riga 846 -> 171931.686012
Riga 847 -> 165335.727797
Riga 848 -> 166975.630829
Riga 849 -> 172917.558232
Riga 850 -> 167415.111346
Riga 851 -> 175424.754146
Riga 852 -> 160494.978957
Riga 853 -> 170387.173310
Riga 854 -> 170172.933604
Riga 855 -> 169248.863082
Riga 856 -> 161393.998779
Riga 857 -> 169514.561552
Riga 858 -> 161551.806643
Riga 859 -> 170478.479662
Riga 860 -> 166528.700877
Riga 861 -> 169195.353879
Riga 862 -> 170456.125098
Riga 863 -> 160306.189023
Riga 864 -> 163851.390952
Riga 865 -> 168080.028138
Riga 866 -> 175326.624613
Riga 867 -> 164396.455752
Riga 868 -> 160948.008523
Riga 869 -> 161624.516440
Riga 870 -> 158021.151589
Riga 871 -> 173816.126482
Riga 872 -> 168674.047203
Riga 873 -> 173887.161152
Riga 874 -> 172541.933297
Riga 875 -> 162100.008289
Riga 876 -> 165674.747712
Riga 877 -> 168473.483352
Riga 878 -> 170321.615092
Riga 879 -> 166995.987982
Riga 880 -> 168810.381989
Riga 881 -> 165861.181384
Riga 882 -> 157507.779138
Riga 883 -> 172659.700308
Riga 884 -> 160915.500165
Riga 885 -> 174484.112896
Riga 886 -> 168073.410053
Riga 887 -> 163384.026351
Riga 888 -> 160243.976743
Riga 889 -> 164829.652199
Riga 890 -> 171380.162549
Riga 891 -> 163732.092571
Riga 892 -> 166743.536704
Riga 893 -> 164613.698683
Riga 894 -> 166208.771126
Riga 895 -> 167658.703653
Riga 896 -> 171775.644363
Riga 897 -> 165074.182193
Riga 898 -> 158976.239594
Riga 899 -> 171324.948865
Riga 900 -> 163760.222853
Riga 901 -> 174720.229032
Riga 902 -> 167135.669122
Riga 903 -> 167526.489857
Riga 904 -> 167006.799562
Riga 905 -> 170314.702552
Riga 906 -> 174373.452289
Riga 907 -> 160413.690044
Riga 908 -> 166750.880300
Riga 909 -> 159152.197330
Riga 910 -> 173195.736216
Riga 911 -> 168225.887275
Riga 912 -> 162811.295946
Riga 913 -> 168589.233505
Riga 914 -> 165207.060690
Riga 915 -> 165816.359505
Riga 916 -> 168657.494524
Riga 917 -> 163558.456621
Riga 918 -> 163976.176536
