---
PBS: la directory di lavoro e' /homes/DMA/PDC/2024/NVLFNC97Z/prova2/codice
PBS: Compilazione in esecuzione...
Riga 262 -> 15779.413138
Riga 263 -> 19190.169166
Riga 264 -> 16253.370448
Riga 265 -> 16152.291025
Riga 266 -> 17067.525297
Riga 267 -> 16194.340293
Riga 268 -> 17783.455101
Riga 269 -> 17815.273044
Riga 270 -> 13352.819839
Riga 271 -> 16703.468987
Riga 272 -> 16321.085776
Riga 273 -> 18641.006903
Riga 274 -> 15634.099610
Riga 275 -> 15212.273702
Riga 276 -> 18110.666325
Riga 277 -> 15143.870602
Riga 278 -> 13441.022344
Riga 279 -> 15743.717101
Riga 280 -> 15325.462836
Riga 281 -> 18825.990924
Riga 282 -> 17563.317868
Riga 283 -> 14114.888296
Riga 284 -> 15432.417229
Riga 285 -> 15796.235590
Riga 286 -> 18664.698706
Riga 287 -> 15667.334496
Riga 288 -> 19854.737863
Riga 289 -> 15876.492324
Riga 290 -> 14711.807260
Riga 291 -> 17093.727298
Riga 292 -> 16217.373293
Riga 293 -> 18017.022230
Riga 294 -> 18147.490367
Riga 295 -> 12855.095621
Riga 296 -> 16976.152649
Riga 297 -> 16232.993893
Riga 298 -> 18960.625398
Riga 299 -> 14390.909765
Riga 300 -> 16248.679153
Riga 301 -> 16079.088997
Riga 302 -> 15012.299430
Riga 303 -> 14631.213167
Riga 304 -> 17401.514445
Riga 305 -> 18988.735730
Riga 306 -> 15714.057729
Riga 307 -> 15014.585294
Riga 308 -> 18183.606011
Riga 309 -> 17627.538480
Riga 310 -> 16137.853162
Riga 311 -> 15750.356589
Riga 312 -> 17899.493663
Riga 313 -> 16325.582733
Riga 314 -> 14109.741527
Riga 315 -> 16825.253729
Riga 316 -> 19224.095973
Riga 317 -> 17918.747071
Riga 318 -> 16779.368642
Riga 319 -> 18372.805704
Riga 320 -> 16306.878808
Riga 321 -> 14811.287663
Riga 322 -> 16217.160149
Riga 323 -> 16283.923613
Riga 324 -> 15756.021544
Riga 325 -> 19955.051137
Riga 326 -> 13335.353516
Riga 327 -> 18953.307469
Riga 328 -> 16414.813464
Riga 329 -> 15803.377864
Riga 330 -> 15808.260501
Riga 331 -> 18903.619504
Riga 332 -> 16227.070763
Riga 333 -> 19135.443591
Riga 334 -> 16694.116317
Riga 335 -> 17685.007276
Riga 336 -> 16596.796307
Riga 337 -> 17961.376491
Riga 338 -> 15582.505337
Riga 339 -> 13898.289217
Riga 340 -> 16969.504796
Riga 341 -> 17358.300328
Riga 342 -> 17076.067155
Riga 343 -> 18057.956561
Riga 344 -> 19722.022947
Riga 345 -> 14965.871738
Riga 346 -> 15653.296682
Riga 347 -> 16837.001782
Riga 348 -> 17661.561333
Riga 349 -> 15107.880402
Riga 350 -> 16328.996056
Riga 351 -> 19059.024575
Riga 352 -> 16877.524567
Riga 353 -> 17226.540688
Riga 354 -> 18591.000095
Riga 355 -> 16308.661021
Riga 356 -> 18246.089131
Riga 357 -> 15338.257764
Riga 358 -> 17325.070611
Riga 359 -> 14423.026203
Riga 360 -> 15431.475529
Riga 361 -> 16156.920295
Riga 362 -> 17110.964940
Riga 363 -> 15307.566699
Riga 364 -> 17224.391547
Riga 365 -> 18945.827058
Riga 366 -> 17141.283739
Riga 367 -> 14487.686299
Riga 368 -> 21182.480734
Riga 369 -> 15753.058717
Riga 370 -> 16708.259109
Riga 371 -> 16799.540707
Riga 372 -> 16721.099632
Riga 373 -> 14708.441339
Riga 374 -> 18729.395899
Riga 375 -> 19050.797945
Riga 376 -> 18706.905407
Riga 377 -> 15932.981814
Riga 378 -> 17968.319073
Riga 379 -> 15914.784897
Riga 380 -> 15968.575986
Riga 381 -> 19993.631395
Riga 382 -> 18246.873921
Riga 383 -> 13817.134651
Riga 384 -> 18600.974460
Riga 385 -> 19812.421248
Riga 386 -> 16502.146120
Riga 387 -> 16484.123319
Riga 388 -> 15519.814223
Riga 389 -> 13385.788586
Riga 390 -> 13836.875183
Riga 391 -> 19065.562669
Riga 392 -> 13750.175287
Riga 393 -> 14259.184435
Riga 394 -> 14892.339120
Riga 395 -> 16607.092873
Riga 396 -> 17743.906225
Riga 397 -> 16826.782661
Riga 398 -> 12566.495399
Riga 399 -> 17446.798025
Riga 400 -> 17998.899706
Riga 401 -> 17438.987115
Riga 402 -> 14635.595563
Riga 403 -> 15944.738977
Riga 404 -> 14461.635456
Riga 405 -> 15763.423004
Riga 406 -> 14186.055026
Riga 407 -> 18309.824452
Riga 408 -> 16386.644077
Riga 409 -> 15032.138113
Riga 410 -> 18365.041339
Riga 411 -> 15218.492598
Riga 412 -> 15047.477900
Riga 413 -> 16251.019525
Riga 414 -> 15943.752748
Riga 415 -> 13500.136987
Riga 416 -> 15560.996195
Riga 417 -> 19813.350526
Riga 418 -> 14478.539106
Riga 419 -> 16335.969749
Riga 420 -> 16950.375860
Riga 421 -> 15400.666322
Riga 422 -> 14655.654219
Riga 423 -> 15113.731542
Riga 424 -> 16443.591077
Riga 425 -> 17743.258013
Riga 426 -> 18256.575278
Riga 427 -> 14845.674414
Riga 428 -> 17377.489988
Riga 429 -> 16362.764764
Riga 430 -> 19368.109889
Riga 431 -> 13587.850082
Riga 432 -> 13230.229876
Riga 433 -> 16391.218730
Riga 434 -> 14737.014122
Riga 435 -> 16821.537572
Riga 436 -> 20619.223742
Riga 437 -> 14389.258553
Riga 438 -> 20992.528194
Riga 439 -> 15965.243855
Riga 440 -> 19426.822564
Riga 441 -> 16747.061810
Riga 442 -> 20385.737985
Riga 443 -> 15789.330339
Riga 444 -> 14332.693459
Riga 445 -> 13919.321558
Riga 446 -> 16608.108317
Riga 447 -> 18256.316279
Riga 448 -> 16330.741700
Riga 449 -> 17740.965794
Riga 450 -> 16327.929172
Riga 451 -> 18685.097690
Riga 452 -> 15370.714422
Riga 453 -> 18434.968093
Riga 454 -> 16937.148818
Riga 455 -> 19396.548208
Riga 456 -> 18197.835768
Riga 457 -> 16758.103609
Riga 458 -> 15446.084584
Riga 459 -> 14764.998462
Riga 460 -> 14453.736972
Riga 461 -> 14146.065701
Riga 462 -> 19863.901506
Riga 463 -> 18181.994177
Riga 464 -> 19403.153789
Riga 465 -> 19424.763484
Riga 466 -> 20994.185486
Riga 467 -> 18143.481160
Riga 468 -> 14077.252791
Riga 469 -> 18340.345782
Riga 470 -> 16549.164792
Riga 471 -> 17253.465413
Riga 472 -> 15346.195414
Riga 473 -> 16112.821539
Riga 474 -> 15713.848469
Riga 475 -> 17097.154923
Riga 476 -> 17218.706852
Riga 477 -> 15441.176711
Riga 478 -> 14244.032361
Riga 479 -> 17194.003181
Riga 480 -> 13456.048170
Riga 481 -> 16928.575141
Riga 482 -> 13834.904419
Riga 483 -> 12581.151940
Riga 484 -> 17587.370489
Riga 485 -> 17149.325099
Riga 486 -> 16377.656975
Riga 487 -> 16737.722821
Riga 488 -> 16064.037134
Riga 489 -> 15527.444653
Riga 490 -> 19875.995136
Riga 491 -> 17149.306854
Riga 492 -> 15495.228883
Riga 493 -> 14926.561211
Riga 494 -> 14438.831954
Riga 495 -> 15949.028992
Riga 496 -> 17299.244035
Riga 497 -> 17406.875326
Riga 498 -> 15074.351573
Riga 499 -> 14784.710692
Riga 500 -> 18751.594292
Riga 501 -> 17977.915042
Riga 502 -> 15964.310990
Riga 503 -> 15957.747062
Riga 504 -> 14487.947831
Riga 505 -> 17713.882129
Riga 506 -> 16188.648333
Riga 507 -> 13513.721299
Riga 508 -> 17743.112632
Riga 509 -> 17728.823644
Riga 510 -> 13811.562216
Riga 511 -> 13325.052501
Riga 512 -> 18110.259203
Riga 513 -> 16964.643892
Riga 514 -> 15838.342494
Riga 515 -> 16509.627759
Riga 516 -> 19901.450267
Riga 517 -> 15292.958124
Riga 518 -> 14726.075039
Riga 519 -> 15405.064322
Riga 520 -> 14336.835406
Riga 521 -> 19744.965947
Riga 522 -> 18429.535818
Riga 523 -> 13291.830930
Riga 524 -> 15593.271248
Riga 525 -> 15267.453644
Riga 526 -> 15088.598935
Riga 527 -> 16619.460585
Riga 528 -> 17144.239406
Riga 529 -> 15316.628617
Riga 530 -> 22267.909437
Riga 531 -> 15961.804697
Riga 532 -> 13709.385470
Riga 533 -> 20879.015149
Riga 534 -> 14877.911944
Riga 535 -> 13826.275886
Riga 536 -> 16693.436749
Riga 537 -> 17551.050595
Riga 538 -> 16939.157199
Riga 539 -> 15992.642109
Riga 540 -> 16759.407446
Riga 541 -> 17969.996815
Riga 542 -> 17066.146099
Riga 543 -> 15238.233205
Riga 544 -> 14015.205446
Riga 545 -> 17657.760259
Riga 546 -> 15053.629550
Riga 547 -> 17473.243640
Riga 548 -> 20527.271831
Riga 549 -> 20855.277510
Riga 550 -> 15973.983179
Riga 551 -> 16077.584174
Riga 552 -> 13644.007366
Riga 553 -> 20799.655929
Riga 554 -> 14501.787227
Riga 555 -> 13039.818013
Riga 556 -> 16697.413530
Riga 557 -> 18542.004280
Riga 558 -> 19405.362706
Riga 559 -> 16653.595170
Riga 560 -> 15587.425123
Riga 561 -> 16106.211761
Riga 562 -> 17809.963625
Riga 563 -> 15854.973169
Riga 564 -> 19122.927104
Riga 565 -> 17835.661638
Riga 566 -> 18199.733517
Riga 567 -> 14814.209880
Riga 568 -> 16145.165729
Riga 569 -> 13885.652258
Riga 570 -> 15441.851013
Riga 571 -> 18473.329114
Riga 572 -> 19087.476811
Riga 573 -> 17873.540827
Riga 574 -> 12693.344649
Riga 575 -> 15233.504263
Riga 576 -> 18671.345807
Riga 577 -> 16806.463366
Riga 578 -> 16266.633116
Riga 579 -> 18181.568604
Riga 580 -> 15315.878215
Riga 581 -> 20179.027592
Riga 582 -> 15301.304793
Riga 583 -> 17621.682890
Riga 584 -> 15496.143017
Riga 585 -> 18550.770429
Riga 586 -> 15836.161501
Riga 587 -> 16045.372592
Riga 588 -> 15893.457314
Riga 589 -> 15563.012683
Riga 590 -> 16024.253455
Riga 591 -> 13780.192688
Riga 592 -> 14961.572625
Riga 593 -> 18509.992746
Riga 594 -> 17467.657433
Riga 595 -> 19694.259467
Riga 596 -> 15598.953076
Riga 597 -> 16328.656454
Riga 598 -> 15194.609906
Riga 599 -> 18479.570012
Riga 600 -> 13642.062481
Riga 601 -> 15332.711023
Riga 602 -> 11025.622488
Riga 603 -> 17140.828234
Riga 604 -> 15300.368646
Riga 605 -> 19821.343384
Riga 606 -> 16751.855520
Riga 607 -> 15090.316831
Riga 608 -> 10897.162333
Riga 609 -> 16141.129440
Riga 610 -> 15167.308917
Riga 611 -> 16908.137288
Riga 612 -> 15561.319968
Riga 613 -> 16282.824569
Riga 614 -> 13014.055244
Riga 615 -> 15866.867766
Riga 616 -> 15596.716624
Riga 617 -> 17225.266637
Riga 618 -> 16898.199846
Riga 619 -> 18283.984666
Riga 620 -> 14336.460260
Riga 621 -> 11652.020749
Riga 622 -> 14011.194503
Riga 623 -> 18536.474672
Riga 624 -> 14453.327142
Riga 625 -> 15525.131926
Riga 626 -> 17148.562537
Riga 627 -> 18985.985041
Riga 628 -> 18453.952944
Riga 629 -> 13904.463380
Riga 630 -> 18118.517560
Riga 631 -> 17571.296278
Riga 632 -> 16056.655796
Riga 633 -> 17652.455679
Riga 634 -> 15905.236934
Riga 635 -> 15914.826528
Riga 636 -> 14989.903364
Riga 637 -> 17011.925243
Riga 638 -> 19406.769975
Riga 639 -> 15278.599484
Riga 640 -> 18289.637784
Riga 641 -> 18000.526153
Riga 642 -> 15057.792584
Riga 643 -> 15275.981495
Riga 644 -> 19128.324525
Riga 645 -> 19544.871677
Riga 646 -> 16781.150767
Riga 647 -> 15831.919750
Riga 648 -> 14050.702295
Riga 649 -> 18646.403427
Riga 650 -> 16405.259441
Riga 651 -> 17228.037624
Riga 652 -> 14571.365655
Riga 653 -> 18578.263884
Riga 654 -> 15960.953214
Riga 655 -> 17282.413614
Riga 656 -> 17801.764799
Riga 657 -> 17037.482976
Riga 658 -> 18540.271209
Riga 659 -> 15100.349412
Riga 660 -> 16572.227975
Riga 661 -> 14407.869434
Riga 662 -> 17379.262691
Riga 663 -> 21473.067346
Riga 664 -> 16050.412036
Riga 665 -> 14311.926483
Riga 666 -> 17015.409048
Riga 667 -> 20045.184979
Riga 668 -> 15464.776079
Riga 669 -> 16941.289619
Riga 670 -> 16155.244427
Riga 671 -> 14232.035573
Riga 672 -> 16025.767268
Riga 673 -> 18100.847747
Riga 674 -> 13460.439688
Riga 675 -> 14418.942849
Riga 676 -> 18391.967090
Riga 677 -> 18432.261581
Riga 678 -> 17069.535186
Riga 679 -> 15881.944264
Riga 680 -> 15471.032424
Riga 681 -> 19527.246383
Riga 682 -> 16118.665007
Riga 683 -> 18566.835479
Riga 684 -> 19095.717365
Riga 685 -> 16480.249006
Riga 686 -> 16137.830172
Riga 687 -> 16509.681976
Riga 688 -> 19509.606883
Riga 689 -> 18194.752483
Riga 690 -> 18463.212701
Riga 691 -> 17325.947154
Riga 692 -> 16998.266344
Riga 693 -> 17791.277858
Riga 694 -> 15408.432890
Riga 695 -> 15123.534956
Riga 696 -> 17162.031005
Riga 697 -> 16513.406819
Riga 698 -> 18582.891744
Riga 699 -> 16054.960655
Riga 700 -> 15882.104816
Riga 701 -> 15549.719501
Riga 702 -> 17754.591340
Riga 703 -> 18577.561109
Riga 704 -> 16880.400475
Riga 705 -> 13702.808519
Riga 706 -> 21354.240492
Riga 707 -> 16812.299773
Riga 708 -> 17375.984061
Riga 709 -> 14889.895182
Riga 710 -> 17814.279085
Riga 711 -> 17177.411307
Riga 712 -> 17000.792868
Riga 713 -> 21228.482755
Riga 714 -> 17189.269341
Riga 715 -> 17791.373703
Riga 716 -> 17937.625401
Riga 717 -> 13272.420380
Riga 718 -> 17916.771188
Riga 719 -> 15804.792417
Riga 720 -> 15336.847379
Riga 721 -> 18753.960256
Riga 722 -> 16402.073421
Riga 723 -> 16164.518471
Riga 724 -> 13747.957992
Riga 725 -> 17180.409063
Riga 726 -> 16998.258963
Riga 727 -> 18445.645310
Riga 728 -> 18338.098922
Riga 729 -> 19128.883071
Riga 730 -> 17142.610260
Riga 731 -> 16116.061147
Riga 732 -> 15573.771604
Riga 733 -> 15634.931150
Riga 734 -> 17309.017034
Riga 735 -> 18536.919980
Riga 736 -> 14001.540577
Riga 737 -> 17891.057685
Riga 738 -> 19512.825511
Riga 739 -> 15048.018552
Riga 740 -> 14524.128148
Riga 741 -> 15752.281994
Riga 742 -> 16269.892661
Riga 743 -> 18161.648837
Riga 744 -> 15603.742153
Riga 745 -> 14968.668321
Riga 746 -> 13289.638600
Riga 747 -> 15361.115617
Riga 748 -> 15762.176676
Riga 749 -> 16358.560567
Riga 750 -> 15195.761943
Riga 751 -> 18809.999936
Riga 752 -> 13644.200412
Riga 753 -> 17391.800671
Riga 754 -> 17496.394326
Riga 755 -> 17084.756791
Riga 756 -> 16506.689197
Riga 757 -> 18867.500743
Riga 758 -> 16017.878055
Riga 759 -> 13639.869263
Riga 760 -> 15564.128741
Riga 761 -> 15794.449377
Riga 762 -> 15577.249243
Riga 763 -> 15772.029521
Riga 764 -> 15793.353600
Riga 765 -> 13062.588345
Riga 766 -> 14005.093648
Riga 767 -> 18235.340297
Riga 768 -> 17785.473432
Riga 769 -> 15704.456577
Riga 770 -> 17513.317432
Riga 771 -> 17853.701670
Riga 772 -> 18603.384255
Riga 773 -> 18790.282973
Riga 774 -> 13387.448607
Riga 775 -> 17585.576438
Riga 776 -> 17846.628511
Riga 777 -> 14912.990921
Riga 778 -> 17971.816908
Riga 779 -> 21129.347190
Riga 780 -> 17117.317058
Riga 781 -> 19526.103561
Riga 782 -> 15554.312207
Riga 783 -> 16623.992109
Riga 784 -> 17928.884196
Riga 785 -> 15718.564829
Riga 786 -> 15301.362516
Riga 787 -> 15592.241004
Riga 788 -> 17786.273760
Riga 789 -> 15284.039358
Riga 790 -> 14185.224254
Riga 791 -> 16413.215133
Riga 792 -> 17902.874976
Riga 793 -> 17855.279587
Riga 794 -> 13336.001755
Riga 795 -> 15547.317273
Riga 796 -> 18283.303447
Riga 797 -> 14338.390248
Riga 798 -> 15569.940998
Riga 799 -> 18618.579508
Riga 800 -> 16789.227627
Riga 801 -> 19143.735018
Riga 802 -> 19497.748528
Riga 803 -> 16193.529595
Riga 804 -> 18862.965212
Riga 805 -> 20600.818542
Riga 806 -> 16755.586841
Riga 807 -> 18969.829109
Riga 808 -> 14690.980384
Riga 809 -> 20806.808138
Riga 810 -> 15454.370184
Riga 811 -> 15777.515952
Riga 812 -> 17136.881571
Riga 813 -> 17500.063491
Riga 814 -> 15325.358562
Riga 815 -> 17959.835899
Riga 816 -> 14005.226614
Riga 817 -> 19015.674201
Riga 818 -> 15586.141230
Riga 819 -> 21895.653666
Riga 820 -> 15736.803716
Riga 821 -> 16009.497960
Riga 822 -> 19570.911077
Riga 823 -> 19466.030091
Riga 824 -> 15134.221076
Riga 825 -> 17231.737109
Riga 826 -> 15857.234927
Riga 827 -> 19950.392339
Riga 828 -> 16243.998138
Riga 829 -> 17351.488284
Riga 830 -> 17487.920375
Riga 831 -> 14419.518215
Riga 832 -> 15002.446440
Riga 833 -> 16858.820646
Riga 834 -> 14682.211470
Riga 835 -> 19263.873677
Riga 836 -> 16786.231571
Riga 837 -> 17636.074664
Riga 838 -> 17604.151120
Riga 839 -> 20747.421060
Riga 840 -> 18355.262139
Riga 841 -> 18362.499233
Riga 842 -> 15952.531648
Riga 843 -> 19794.066261
Riga 844 -> 16168.342029
Riga 845 -> 14734.193539
Riga 846 -> 14232.312575
Riga 847 -> 19112.512751
Riga 848 -> 16745.430997
Riga 849 -> 12743.910860
Riga 850 -> 16548.517955
Riga 851 -> 14440.430035
Riga 852 -> 16576.333641
Riga 853 -> 18000.583265
Riga 854 -> 17739.009610
Riga 855 -> 14665.376504
Riga 856 -> 17154.427481
Riga 857 -> 17890.824044
Riga 858 -> 16952.246789
Riga 859 -> 16393.227324
Riga 860 -> 14720.210193
Riga 861 -> 20640.992708
Riga 862 -> 14788.210886
Riga 863 -> 12264.317911
Riga 864 -> 19380.113508
Riga 865 -> 19093.276963
Riga 866 -> 13684.184507
Riga 867 -> 14448.503830
Riga 868 -> 17259.290025
Riga 869 -> 18522.112829
Riga 870 -> 13293.112642
Riga 871 -> 14680.617675
Riga 872 -> 16546.887847
Riga 873 -> 18400.722067
Riga 874 -> 14295.998724
Riga 875 -> 18729.825114
Riga 876 -> 17566.977235
Riga 877 -> 17075.470822
Riga 878 -> 16487.974733
Riga 879 -> 14908.588891
Riga 880 -> 17453.531610
Riga 881 -> 15861.073968
Riga 882 -> 16831.340606
Riga 883 -> 18022.378492
Riga 884 -> 16571.742145
Riga 885 -> 16888.794663
Riga 886 -> 15006.834261
Riga 887 -> 14757.030763
Riga 888 -> 13445.181056
Riga 889 -> 14047.174670
Riga 890 -> 14581.969846
Riga 891 -> 16041.953491
Riga 892 -> 18118.208844
Riga 893 -> 15010.037830
Riga 894 -> 19616.538036
Riga 895 -> 15415.968750
Riga 896 -> 17962.169934
Riga 897 -> 15241.968371
Riga 898 -> 14029.350809
Riga 899 -> 13821.107987
Riga 900 -> 15921.748345
Riga 901 -> 18127.812986
Riga 902 -> 16537.581240
Riga 903 -> 14387.136703
Riga 904 -> 15336.174955
Riga 905 -> 16110.127512
Riga 906 -> 16267.213361
Riga 907 -> 16724.154126
Riga 908 -> 17083.730612
Riga 909 -> 16571.470419
Riga 910 -> 18430.510965
Riga 911 -> 15156.143814
Riga 912 -> 19549.126528
Riga 913 -> 15611.445045
Riga 914 -> 15244.264556
Riga 915 -> 16400.284938
Riga 916 -> 19396.011757
Riga 917 -> 18193.659713
Riga 918 -> 18039.934904
